File,Foraging (Y/N),Seal_Presence,Original_Date (Do Not Use for R),Date,File_Timestamp,Time_In_1,Time_Out_1,Time_In_2,Time_Out_2,Time_In_3,Time_Out_3,Time_In_4,Time_Out_4,Time_In_5,Time_Out_5,Time_In_6,Time_Out_6,Cumulative_Time_m,Cumulative_Time_s,FGS_Status,Notes,
May_15_2023_122629_716,NA,N,"May _17, _2023",5/17/23,4:45:40 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_717,NA,N,"May _17, _2023",5/17/23,__4:50:28 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_718,NA,N,"May _17, _2023",5/17/23,4:55:14 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_719,NA,N,"May _17, _2023",5/17/23,__5:00:02 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_720,NA,N,"May _17, _2023",5/17/23,__5:04:54 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_721,NA,N,"May _17, _2023",5/17/23,__5:09:42 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_722,NA,N,"May _17, _2023",5/17/23,5:14:28 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_723,NA,N,"May _17, _2023",5/17/23,5:19:18 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_724,NA,N,"May _17, _2023",5/17/23,__5:24:18 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_725,NA,N,"May _17, _2023",5/17/23,__5:29:10 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_726,NA,N,"May _17, _2023",5/17/23,__5:34:10 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_727,NA,N,"May _17, _2023",5/17/23,5:39:02 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_728,NA,N,"May _17, _2023",5/17/23,5:43:52 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,Birds but no seals,
May_15_2023_122629_729,NA,N,"May _17, _2023",5/17/23,5:48:52 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_730,NA,N,"May _17, _2023",5/17/23,__5:53:42 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_731,NA,N,"May _17, _2023",5/17/23,5:58:32 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_732,NA,N,"May _17, _2023",5/17/23,__6:03:20 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_733,NA,N,"May _17, _2023",5/17/23,__6:08:08 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_734,NA,N,"May _17, _2023",5/17/23,6:13:04 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_735,NA,N,"May _17, _2023",5/17/23,6:18:08 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_736,Y,Y,"May _17, _2023",5/17/23,6:22:58 PM,21:50.7,22:52.1,,,,,,,,,,,01:01.4,61.40,OFF,Circles of seal swimming around,
May_15_2023_122629_737,NA,N,"May _17, _2023",5/17/23,__6:27:44 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_738,Y,Y,"May _17, _2023",5/17/23,6:32:38 PM,27:49.3,28:27.0,,,,,,,,,,,00:37.7,37.70,OFF,Foraging near the filet,
May_15_2023_122629_739,N,Y,"May _17, _2023",5/17/23,6:37:40 PM,33:30.0,33:39.5,35:19.1,35:59.8,,,,,,,,,00:50.2,50.20,OFF,,
May_15_2023_122629_740,Y,Y,"May _17, _2023",5/17/23,__6:42:44 PM,37:55.6,38:33.3,38:00.9,38:26.2,40:55.6,41:02.6,41:12.2,41:33.5,42:15.4,42:24.4,,,01:40.3,100.30,OFF,Several swims in and lots of circles of foraging. A couple of seals at a time,
May_15_2023_122629_741,Y,Y,"May _17, _2023",5/17/23,__6:47:38 PM,43:15.7,43:52.2,43:46.6,43:49.2,45:02.0,45:18.0,45:03.7,45:20.5,,,,,01:11.9,71.90,OFF,,
May_15_2023_122629_742,Y,Y,"May _17, _2023",5/17/23,__6:52:18 PM,50:37.8,51:14.4,,,,,,,,,,,00:36.6,36.60,OFF,,
May_15_2023_122629_743,Y,Y,"May _17, _2023",5/17/23,__6:56:38 PM,56:17.5,56:36.5,56:23.5,56:36.5,,,,,,,,,00:32.0,32.00,OFF,,
May_15_2023_122629_744,Y,Y,"May _17, _2023",5/17/23,7:00:50 PM,56:36.6,56:47.2,56:36.6,56:54.9,58:11.5,58:55.4,58:18.7,58:38.5,,,,,01:32.6,92.60,OFF,Foraging behavior,
May_15_2023_122629_745,N,Y,"May _17, _2023",5/17/23,7:04:56 PM,04:41.2,04:55.2,,,,,,,,,,,00:14.0,14.00,OFF,,
May_15_2023_122629_746,N,Y,"May _17, _2023",5/17/23,__7:09:04 PM,04:55.2,04:57.9,,,,,,,,,,,00:02.7,2.70,OFF,Continuation of last file,
May_15_2023_122629_747,N,Y,"May _17, _2023",5/17/23,__7:13:10 PM,10:17.4,10:45.3,12:50.1,13:04.8,,,,,,,,,00:42.6,42.60,OFF,,
May_15_2023_122629_748,N,Y,"May _17, _2023",5/17/23,__7:17:22 PM,13:09.5,13:45.2,,,,,,,,,,,00:35.7,35.70,OFF,,
May_15_2023_122629_749,NA,N,"May _17, _2023",5/17/23,7:21:28 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_750,NA,N,"May _17, _2023",5/17/23,7:25:30 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_751,NA,N,"May _17, _2023",5/17/23,7:29:40 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_752,N,Y,"May _17, _2023",5/17/23,7:34:04 PM,30:07.6,30:46.9,,,,,,,,,,,00:39.3,39.30,OFF,,
May_15_2023_122629_753,N,Y,"May _17, _2023",5/17/23,__7:38:32 PM,35:49.0,36:04.4,38:28.9,38:31.4,,,,,,,,,00:17.9,17.90,OFF,Continues on the next file,
May_15_2023_122629_754,N,Y,"May _17, _2023",5/17/23,7:42:58 PM,38:31.4,39:07.4,,,,,,,,,,,00:36.0,36.00,OFF,,
May_15_2023_122629_755,N,Y,"May _17, _2023",5/17/23,7:47:20 PM,46:38.7,47:04.8,,,,,,,,,,,00:26.1,26.10,OFF,,
May_15_2023_122629_756,Y,Y,"May _17, _2023",5/17/23,__7:51:38 PM,47:18.6,47:33.9,,,,,,,,,,,00:15.3,15.30,OFF,,
May_15_2023_122629_757,NA,N,"May _17, _2023",5/17/23,__7:56:14 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_758,NA,N,"May _17, _2023",5/17/23,__8:00:52 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_759,NA,N,"May _17, _2023",5/17/23,8:05:34 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_760,NA,N,"May _17, _2023",5/17/23,8:10:22 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_761,NA,N,"May _17, _2023",5/17/23,8:15:06 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_762,NA,N,"May _17, _2023",5/17/23,8:19:56 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_763,NA,N,"May _17, _2023",5/17/23,__8:24:40 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_764,NA,N,"May _17, _2023",5/17/23,8:29:22 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_765,NA,N,"May _17, _2023",5/17/23,__8:34:10 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_766,NA,N,"May _17, _2023",5/17/23,8:39:00 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_767,NA,N,"May _17, _2023",5/17/23,8:43:50 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_768,NA,N,"May _17, _2023",5/17/23,__8:48:44 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,Pretty empty files overall,
May_15_2023_122629_769,NA,N,"May _17, _2023",5/17/23,8:53:32 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_770,NA,N,"May _17, _2023",5/17/23,8:58:22 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_771,NA,N,"May _17, _2023",5/17/23,__9:03:10 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_772,NA,N,"May _17, _2023",5/17/23,9:07:58 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_773,NA,N,"May _17, _2023",5/17/23,9:12:46 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_774,NA,N,"May _17, _2023",5/17/23,__9:17:34 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_775,N,Y,"May _17, _2023",5/17/23,__9:22:24 PM,21:54.2,22:04.3,,,,,,,,,,,00:10.1,10.10,OFF,,
May_15_2023_122629_776,N,Y,"May _17, _2023",5/17/23,9:27:06 PM,22:30.5,22:40.7,,,,,,,,,,,00:10.2,10.20,OFF,Weird shaking at the end. Maybe the bridge was opening,
May_15_2023_122629_777,NA,N,"May _17, _2023",5/17/23,9:31:10 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_778,N,Y,"May _17, _2023",5/17/23,9:35:44 PM,31:48.7,32:06.9,,,,,,,,,,,00:18.2,18.20,OFF,Not a lot of fish but a swim through of a seal,
May_15_2023_122629_779,NA,N,"May _17, _2023",5/17/23,__9:40:30 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_780,NA,N,"May _17, _2023",5/17/23,9:45:04 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_781,NA,N,"May _17, _2023",5/17/23,__9:49:36 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_782,NA,N,"May _17, _2023",5/17/23,9:54:26 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_783,NA,N,"May _17, _2023",5/17/23,__9:59:14 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_784,NA,N,"May _17, _2023",5/17/23,__10:03:42 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_785,NA,N,"May _17, _2023",5/17/23,10:08:04 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_786,NA,N,"May _17, _2023",5/17/23,10:12:28 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_787,N,Y,"May _17, _2023",5/17/23,10:17:00 PM,14:58.5,15:08.7,15:27.2,15:58.0,,,,,,,,,00:41.0,41.00,OFF,,
May_15_2023_122629_788,NA,N,"May _17, _2023",5/17/23,10:21:48 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_789,NA,N,"May _17, _2023",5/17/23,10:26:40 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_790,N,Y,"May _17, _2023",5/17/23,10:31:30 PM,29:32.0,29:58.2,,,,,,,,,,,00:26.2,26.20,OFF,,
May_15_2023_122629_791,N,Y,"May _17, _2023",5/17/23,10:36:30 PM,34:52.3,35:18.7,,,,,,,,,,,00:26.4,26.40,OFF,,
May_15_2023_122629_792,NA,N,"May _17, _2023",5/17/23,10:41:26 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_793,N,Y,"May _17, _2023",5/17/23,__10:46:16 PM,44:52.8,45:31.2,,,,,,,,,,,00:38.4,38.40,OFF,,
May_15_2023_122629_794,NA,N,"May _17, _2023",5/17/23,10:51:18 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_795,NA,N,"May _17, _2023",5/17/23,10:56:22 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_796,NA,N,"May _17, _2023",5/17/23,11:01:20 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_797,NA,N,"May _17, _2023",5/17/23,__11:06:08 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_798,NA,N,"May _17, _2023",5/17/23,11:11:10 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,Something floats in at the end but it doesn't move at all and other than being a similar shape does not give me reason to believe it is a seal,
May_15_2023_122629_799,NA,N,"May _17, _2023",5/17/23,11:16:12 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_800,NA,N,"May _17, _2023",5/17/23,__11:21:02 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,Another thing floats in that looks a bit like a seal but then it breaks up and is clearly debris,
May_15_2023_122629_801,NA,N,"May _17, _2023",5/17/23,__11:25:52 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_802,NA,N,"May _17, _2023",5/17/23,__11:30:48 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_803,NA,N,"May _17, _2023",5/17/23,__11:35:36 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_804,NA,N,"May _17, _2023",5/17/23,__11:40:28 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_805,NA,N,"May _17, _2023",5/17/23,11:45:16 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_806,NA,N,"May _17, _2023",5/17/23,11:50:04 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_807,NA,N,"May _17, _2023",5/17/23,11:54:52 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_15_2023_122629_808,NA,N,"May _17, _2023",5/17/23,11:59:40 PM,,,,,,,,,,,,,00:00.0,0.00,OFF,,
,,,,,,,,,,,,,,,,,,00:00.0,0.00,OFF,,
May_08_2023_135727_1029,NA,N,"May _12, _2023",5/12/23,12:00:16 AM,,,,,,,,,,,,,,,,,
May_08_2023_135727_1030,NA,N,"May _12, _2023",5/12/23,__12:05:20 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1031,NA,N,"May _12, _2023",5/12/23,12:10:24 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1032,N,Y,"May _12, _2023",5/12/23,12:15:28 AM,12:53.1,12:57.4,,,,,,,,,,,00:04.3,4.30,ON,,
May_08_2023_135727_1033,NA,N,"May _12, _2023",5/12/23,12:20:30 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1034,NA,N,"May _12, _2023",5/12/23,__12:25:34 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1035,NA,N,"May _12, _2023",5/12/23,__12:30:26 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1036,NA,N,"May _12, _2023",5/12/23,12:35:18 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1037,NA,N,"May _12, _2023",5/12/23,12:39:48 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1038,NA,N,"May _12, _2023",5/12/23,12:44:50 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1039,NA,N,"May _12, _2023",5/12/23,__12:49:58 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1040,NA,N,"May _12, _2023",5/12/23,12:54:56 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1041,NA,N,"May _12, _2023",5/12/23,__12:59:36 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1042,NA,N,"May _12, _2023",5/12/23,__1:04:12 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1043,B,Y,"May _12, _2023",5/12/23,__1:08:46 AM,05:40.8,06:18.3,,,,,,,,,,,00:37.5,37.50,ON,Slow swim through of a seal,
May_08_2023_135727_1044,NA,N,"May _12, _2023",5/12/23,1:13:24 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1045,NA,N,"May _12, _2023",5/12/23,1:18:16 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1046,NA,N,"May _12, _2023",5/12/23,__1:23:26 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1047,NA,N,"May _12, _2023",5/12/23,1:28:34 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1048,NA,N,"May _12, _2023",5/12/23,1:33:40 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1049,NA,N,"May _12, _2023",5/12/23,1:38:46 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1050,NA,N,"May _12, _2023",5/12/23,__1:43:50 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1051,N,Y,"May _12, _2023",5/12/23,1:48:54 AM,48:25.9,48:45.2,,,,,,,,,,,00:19.3,19.30,ON,,
May_08_2023_135727_1052,NA,N,"May _12, _2023",5/12/23,__1:53:58 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1053,NA,N,"May _12, _2023",5/12/23,__1:59:02 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1054,NA,N,"May _12, _2023",5/12/23,__2:04:06 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1055,N,Y,"May _12, _2023",5/12/23,__2:09:20 AM,06:42.4,06:51.0,,,,,,,,,,,00:08.6,8.60,ON,,
May_08_2023_135727_1056,NA,N,"May _12, _2023",5/12/23,2:14:36 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1057,NA,N,"May _12, _2023",5/12/23,__2:19:56 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1058,NA,N,"May _12, _2023",5/12/23,__2:25:08 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1059,NA,N,"May _12, _2023",5/12/23,2:30:22 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1060,NA,N,"May _12, _2023",5/12/23,__2:35:40 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1061,NA,N,"May _12, _2023",5/12/23,__2:40:46 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1062,NA,N,"May _12, _2023",5/12/23,2:45:50 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1063,NA,N,"May _12, _2023",5/12/23,2:50:54 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1064,NA,N,"May _12, _2023",5/12/23,__2:55:58 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1065,NA,N,"May _12, _2023",5/12/23,3:01:04 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1066,NA,N,"May _12, _2023",5/12/23,__3:05:56 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1067,NA,N,"May _12, _2023",5/12/23,__3:10:40 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1068,N,Y,"May _12, _2023",5/12/23,__3:15:30 AM,15:26.0,15:29.4,,,,,,,,,,,00:03.4,3.40,ON,"Seal swimming fast at end of file, will continue to the next file",
May_08_2023_135727_1069,N,Y,"May _12, _2023",5/12/23,__3:20:14 AM,15:29.5,15:33.3,,,,,,,,,,,00:03.8,3.80,ON,Continuation of the last file,
May_08_2023_135727_1070,NA,N,"May _12, _2023",5/12/23,3:24:36 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1071,NA,N,"May _12, _2023",5/12/23,3:28:58 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1072,N,Y,"May _12, _2023",5/12/23,__3:33:22 AM,30:55.2,31:03.4,31:09.0,31:24.1,,,,,,,,,00:23.3,23.30,ON,,
May_08_2023_135727_1073,NA,N,"May _12, _2023",5/12/23,3:37:58 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1074,NA,N,"May _12, _2023",5/12/23,3:42:36 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1075,NA,N,"May _12, _2023",5/12/23,3:47:00 AM,,,,,,,,,,,,,00:00.0,0.00,ON,A lot of debris in the water,
May_08_2023_135727_1076,NA,N,"May _12, _2023",5/12/23,3:51:14 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1077,NA,N,"May _12, _2023",5/12/23,3:55:28 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1078,N,Y,"May _12, _2023",5/12/23,3:59:54 AM,59:01.8,59:16.8,,,,,,,,,,,00:15.0,15.00,ON,Single swim through,
May_08_2023_135727_1079,NA,N,"May _12, _2023",5/12/23,4:04:50 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1080,NA,N,"May _12, _2023",5/12/23,4:09:54 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1081,NA,N,"May _12, _2023",5/12/23,4:14:58 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1082,NA,N,"May _12, _2023",5/12/23,__4:20:02 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1083,NA,N,"May _12, _2023",5/12/23,__4:25:06 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1084,NA,N,"May _12, _2023",5/12/23,__4:30:08 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1085,NA,N,"May _12, _2023",5/12/23,__4:35:08 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1086,NA,N,"May _12, _2023",5/12/23,__4:40:02 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1087,NA,N,"May _12, _2023",5/12/23,__4:44:52 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1088,NA,N,"May _12, _2023",5/12/23,__4:49:16 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1089,NA,N,"May _12, _2023",5/12/23,4:53:30 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1090,N,Y,"May _12, _2023",5/12/23,__4:57:36 AM,57:13.2,57:24.7,,,,,,,,,,,00:11.5,11.50,ON,Some debris making things faint and then a swim through. Some schooling fish but seal did not attack while in FOV,
May_08_2023_135727_1091,NA,N,"May _12, _2023",5/12/23,5:01:38 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1092,Y,Y,"May _12, _2023",5/12/23,__5:05:42 AM,04:34.6,05:08.7,,,,,,,,,,,00:34.1,34.10,ON,Snake like pathway that goes into a school of fish.,
May_08_2023_135727_1093,Y,Y,"May _12, _2023",5/12/23,__5:09:42 AM,06:33.6,07:07.5,,,,,,,,,,,00:33.9,33.90,ON,,
May_08_2023_135727_1094,NA,N,"May _12, _2023",5/12/23,5:13:44 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1095,Y,Y,"May _12, _2023",5/12/23,__5:17:44 AM,15:30.6,15:42.9,16:38.5,16:52.4,,,,,,,,,00:26.2,26.20,ON,Seal foraging near the BV,
May_08_2023_135727_1096,Y,Y,"May _12, _2023",5/12/23,5:21:44 AM,20:58.1,21:08.6,,,,,,,,,,,00:10.5,10.50,ON,,
May_08_2023_135727_1097,NA,N,"May _12, _2023",5/12/23,5:25:48 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1098,NA,N,"May _12, _2023",5/12/23,5:29:52 AM,,,,,,,,,,,,,00:00.0,0.00,ON,"A lot of debris in the water, not a lot of movement in the water",
May_08_2023_135727_1099,Y,Y,"May _12, _2023",5/12/23,__5:33:56 AM,30:34.3,30:53.3,,,,,,,,,,,00:19.0,19.00,ON,Still a lot of debris but a seal swims to multiple locations and then does something that looks a bit like foraging,
May_08_2023_135727_1100,NA,N,"May _12, _2023",5/12/23,5:37:54 AM,,,,,,,,,,,,,00:00.0,0.00,ON,Large school of fish,
May_08_2023_135727_1101,NA,N,"May _12, _2023",5/12/23,5:41:54 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1102,NA,N,"May _12, _2023",5/12/23,__5:45:56 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1103,NA,N,"May _12, _2023",5/12/23,5:50:04 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1104,NA,N,"May _12, _2023",5/12/23,__5:54:08 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1105,NA,N,"May _12, _2023",5/12/23,__5:58:14 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1106,NA,N,"May _12, _2023",5/12/23,6:02:38 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1107,N,Y,"May _12, _2023",5/12/23,__6:07:36 AM,07:21.1,07:32.5,,,,,,,,,,,00:11.4,11.40,ON,,
May_08_2023_135727_1108,NA,N,"May _12, _2023",5/12/23,__6:12:32 AM,,,,,,,,,,,,,00:00.0,0.00,ON,Big school of fish at the end of the file,
May_08_2023_135727_1109,NA,N,"May _12, _2023",5/12/23,__6:16:50 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1110,NA,N,"May _12, _2023",5/12/23,__6:21:54 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1111,NA,N,"May _12, _2023",5/12/23,6:26:58 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1112,NA,N,"May _12, _2023",5/12/23,6:32:02 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1113,NA,N,"May _12, _2023",5/12/23,__6:37:06 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1114,NA,N,"May _12, _2023",5/12/23,6:42:10 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1115,NA,N,"May _12, _2023",5/12/23,__6:46:32 AM,,,,,,,,,,,,,00:00.0,0.00,ON,Mostly empty the last few files but this one had a large school of fish in it,
May_08_2023_135727_1116,NA,N,"May _12, _2023",5/12/23,6:51:30 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1117,NA,N,"May _12, _2023",5/12/23,6:56:06 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
May_08_2023_135727_1118,NA,N,"May _12, _2023",5/12/23,__7:00:36 AM,,,,,,,,,,,,,00:00.0,0.00,ON,fish response by school of fish but no visable seal in the file,
May_08_2023_135727_1119,NA,N,"May _12, _2023",5/12/23,__7:05:36 AM,,,,,,,,,,,,,00:00.0,0.00,ON,,
