Region_ID,Region_name,Region_class,Process_ID,TAST_Status,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_2D_mean_unsmoothed,Speed_4D_mean_unsmoothed,Speed_2D_max_unsmoothed,Speed_4D_max_unsmoothed,Direction_horizontal,Direction_vertical,Fish_track_change_in_range,Time_in_beam,Tortuosity_2D,Tortuosity_3D,Distance_2D_unsmoothed,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
5,Region 5,Unclassified regions,257,OFF,0.554408,3248,3309,0,6/7/2023, 17:00:27.6530,999,999,152911347.8,61,81.281245,5.923953,0.451887,2.8791,2.666769,41.792846,0,-90,0.598303,7.126,5.382135,2.900612,3.220145,20.5164,0.554408,-9999,5.515159,6.163432,4.431552,1.133837,-9999,-9999,-9999,-9999,-9999,-9999
6,Region 6,Unclassified regions,257,OFF,0.646951,3348,3370,0,6/7/2023, 17:00:37.2060,999,999,116469528.8,21,82.610972,9.943042,1.073528,1.1877,1.970901,2.02738,0,-90,2.223553,2.565,1.238378,1.30673,2.753598,3.0465,0.646951,-9999,9.839451,11.281501,8.862483,2.111413,-9999,-9999,-9999,-9999,-9999,-9999
7,Region 7,Unclassified regions,258,OFF,0.935809,715,723,0,6/7/2023, 17:03:05.0440,999,999,29299159.55,9,80.853092,5.9492,1.847458,1.9419,3.649129,3.952004,0,90,-1.729221,0.936,1,1.029326,1.729221,1.8177,0.935809,-9999,4.414751,4.92724,3.880979,-1.04626,-9999,-9999,-9999,-9999,-9999,-9999
1,Region 1,Unclassified regions,259,OFF,0.360228,2639,2822,0,6/7/2023, 22:47:26.8800,999,999,1.25886E+12,122,119.562831,25.863111,0.764347,1.265,2.461024,5.30757,0,90,-15.132178,19.879,1.004115,1.271524,15.194454,25.1473,0.360228,-9999,23.041477,32.579762,13.522621,-19.054126,-9999,-9999,-9999,-9999,-9999,-9999
3,Region 3,Unclassified regions,260,OFF,0.297772,1419,1519,0,6/7/2023, 23:15:11.0500,999,999,1.60117E+11,76,111.818541,24.768862,0.711476,3.4847,1.999711,102.430756,0,90,-7.65329,10.936,1.016647,2.416341,7.780698,38.1086,0.297772,-9999,21.36135,28.815469,15.600808,-13.214661,-9999,-9999,-9999,-9999,-9999,-9999
4,Region 4,Unclassified regions,261,OFF,0.373376,3585,3660,0,6/8/2023, 01:07:04.9190,999,999,2605247623,60,96.520909,18.403251,0.65342,2.2984,1.309927,30.901127,0,90,-5.349553,8.187,1,1.625699,5.349553,18.8171,0.373376,-9999,15.123576,20.892482,11.187798,-9.704684,-9999,-9999,-9999,-9999,-9999,-9999
6,Region 6,Unclassified regions,262,OFF,0.469961,2505,2610,0,6/8/2023, 01:12:54.3660,999,999,22623507619,92,101.813902,19.351788,0.831734,1.1001,1.891434,2.777969,0,90,-9.525798,11.478,1.002188,1.195303,9.546638,12.6271,0.469961,-9999,15.553199,20.21335,9.881144,-10.287655,-9999,-9999,-9999,-9999,-9999,-9999
7,Region 7,Unclassified regions,263,OFF,0.459864,3922,4008,0,6/8/2023, 01:23:18.6560,999,999,1604504245,77,90.046593,13.509686,0.981969,1.6102,2.194886,10.726588,0,90,-9.246219,9.416,1,1.449061,9.246219,15.1621,0.459864,-9999,12.230138,17.521932,7.05927,-10.462662,-9999,-9999,-9999,-9999,-9999,-9999
8,Region 8,Unclassified regions,264,OFF,0.484728,1032,1080,0,6/8/2023, 01:33:47.0290,999,999,131252989.2,47,83.692945,8.949929,0.54378,1.3873,1.015808,9.638678,0,90,-2.817499,5.194,1.002447,1.263672,2.824393,7.2057,0.484728,-9999,7.868788,10.01084,5.165675,-4.845165,-9999,-9999,-9999,-9999,-9999,-9999
15,Region 15,Unclassified regions,265,OFF,0.468346,2104,2164,0,6/8/2023, 01:51:34.9140,999,999,109251678.3,51,83.002648,12.19574,0.859345,6.7884,6.176507,115.978595,0,-90,4.667713,6.518,1.199991,3.573794,5.601213,44.247,0.468346,-9999,10.045716,12.946097,7.295184,3.857727,-9999,-9999,-9999,-9999,-9999,-9999
24,Region 24,Unclassified regions,266,OFF,0.361242,1360,1764,0,6/8/2023, 01:58:09.9920,999,999,2480757910,126,93.330617,15.97379,0.391078,2.5431,4.401093,85.913314,0,-90,7.55619,44.102,2.282539,7.363728,17.247302,112.1555,0.361242,-9999,14.53512,19.798852,6.563088,9.91297,-9999,-9999,-9999,-9999,-9999,-9999
25,Region 25,Unclassified regions,267,OFF,0.462323,3311,3341,0,6/8/2023, 02:08:51.7870,999,999,455352292.7,25,88.600001,9.850128,0.524914,3.8042,2.193213,45.179272,0,90,-1.247475,3.293,1.385633,4.458667,1.728543,12.5273,0.462323,-9999,7.878206,10.171275,6.426866,-2.542506,-9999,-9999,-9999,-9999,-9999,-9999
28,Region 28,Unclassified regions,268,OFF,0.320724,3032,3120,0,6/8/2023, 02:52:58.5750,999,999,1126100687,51,93.302753,16.183394,0.448806,11.6092,1.277258,179.611555,0,90,-3.635622,9.631,1.188916,18.865837,4.32245,111.8079,0.320724,-9999,12.835371,16.244135,10.435216,-5.749339,-9999,-9999,-9999,-9999,-9999,-9999
29,Region 29,Unclassified regions,269,OFF,0.323508,446,508,0,6/8/2023, 03:03:19.7450,999,999,1746134939,56,94.963836,18.93423,0.565422,1.0587,1.461297,3.138612,0,-90,3.714506,6.804,1.035705,1.323133,3.847132,7.2037,0.323508,-9999,14.807115,17.198848,11.793568,5.40528,-9999,-9999,-9999,-9999,-9999,-9999
35,Region 35,Unclassified regions,270,OFF,0.491161,352,427,0,6/8/2023, 03:26:34.8560,999,999,575868061.5,54,85.216966,12.16543,1.243694,2.8535,3.639956,61.305005,0,-90,9.83111,8.123,1.027608,2.149007,10.102523,23.1788,0.491161,-9999,12.033637,17.132346,7.319159,9.387099,-9999,-9999,-9999,-9999,-9999,-9999
36,Region 36,Unclassified regions,270,OFF,0.385627,3036,3095,0,6/8/2023, 03:31:27.0260,999,999,1166915995,47,90.101637,16.850684,0.761222,4.1746,1.59315,27.805581,0,-90,4.807851,6.461,1.022964,1.2903,4.918258,26.9724,0.385627,-9999,13.61,15.771746,11.229022,4.542723,-9999,-9999,-9999,-9999,-9999,-9999
4,Region 4,Unclassified regions,271,OFF,0.396975,1174,1278,0,6/8/2023, 03:36:13.7860,999,999,510939061.8,70,85.92265,12.615539,0.782895,11.8768,2.371074,141.346324,0,-90,7.37216,11.313,1.201397,13.715681,8.856895,134.3618,0.396975,-9999,11.100712,16.002505,6.175104,9.541827,-9999,-9999,-9999,-9999,-9999,-9999
14,Region 14,Unclassified regions,271,OFF,0.388688,1347,1457,0,6/8/2023, 03:36:33.0110,999,999,605959309.2,100,90.255363,16.13913,0.511872,19.1574,3.098519,206.989492,0,90,1.593933,12.018,3.859435,41.927858,6.151681,230.2337,0.388688,-9999,13.728603,15.842444,12.747751,-1.108151,-9999,-9999,-9999,-9999,-9999,-9999
15,Region 15,Unclassified regions,271,OFF,0.286049,1778,1796,0,6/8/2023, 03:37:14.9870,999,999,9283799464,16,103.577613,23.849748,1.12937,34.5975,2.863681,222.230555,0,90,1.55939,1.97,1.42675,3.157058,2.224859,68.157,0.286049,-9999,19.992582,22.849718,17.19901,-3.21925,-9999,-9999,-9999,-9999,-9999,-9999
16,Region 16,Unclassified regions,272,OFF,0.294149,125,260,0,6/8/2023, 03:50:31.2140,999,999,23410718998,87,105.520129,23.431667,0.283774,0.6589,1.57617,3.518575,0,-90,-0.275051,14.775,15.243588,6.105546,4.192765,9.7349,0.294149,-9999,18.586619,19.516051,16.939231,0.764818,-9999,-9999,-9999,-9999,-9999,-9999
17,Region 17,Unclassified regions,272,OFF,0.512956,481,579,0,6/8/2023, 03:51:08.0090,999,999,3813959282,91,94.451104,17.047737,0.706744,0.7966,1.980637,3.15041,0,90,-7.376666,10.639,1.019302,1.13301,7.51905,8.4751,0.512956,-9999,12.732669,15.368128,9.043443,-6.16744,-9999,-9999,-9999,-9999,-9999,-9999
18,Region 18,Unclassified regions,272,OFF,0.295192,628,701,0,6/8/2023, 03:51:22.6380,999,999,17531786440,59,104.436881,23.13821,0.161944,0.7986,0.677096,2.615117,0,-90,1.043193,8.003,1.242379,1.119621,1.296041,6.3914,0.295192,-9999,19.025426,20.997829,16.926895,4.070934,-9999,-9999,-9999,-9999,-9999,-9999
21,Region 21,Unclassified regions,273,OFF,0.388122,1407,1498,0,6/8/2023, 05:37:17.1680,999,999,254247485,81,85.322699,11.478138,0.54788,6.1493,5.022713,110.034603,0,-90,4.709451,10.023,1.166038,12.097833,5.4914,61.634,0.388122,-9999,9.981245,13.538934,7.452183,5.031951,-9999,-9999,-9999,-9999,-9999,-9999
22,Region 22,Unclassified regions,274,OFF,0.460084,3796,3846,0,6/8/2023, 06:02:22.6280,999,999,1282022600,45,92.102168,12.579294,0.946595,3.9727,3.607102,50.851056,0,90,-4.597625,5.515,1.135471,3.163323,5.220469,21.9096,0.460084,-9999,10.499151,11.288435,7.748409,-1.374025,-9999,-9999,-9999,-9999,-9999,-9999
24,Region 24,Unclassified regions,275,OFF,0.481671,0,74,0,6/8/2023, 06:02:29.5970,999,999,1107764321,67,90.371825,8.376349,0.486625,2.1814,4.949862,37.301867,0,90,-3.25598,8.149,1.217915,2.120873,3.965508,17.7762,0.481671,-9999,7.93736,9.941727,5.623664,-4.318063,-9999,-9999,-9999,-9999,-9999,-9999
25,Region 25,Unclassified regions,276,OFF,0.420043,3286,3391,0,6/8/2023, 06:37:38.2700,999,999,412161919.8,101,85.62306,7.097139,0.421754,2.1557,2.218334,55.315029,0,-90,0.858042,11.499,5.652117,2.403326,4.849753,24.7887,0.420043,-9999,6.350352,7.098748,5.046554,1.278358,-9999,-9999,-9999,-9999,-9999,-9999
29,Region 29,Unclassified regions,277,OFF,0.363697,1820,2013,0,6/8/2023, 06:42:26.8500,999,999,331541198.6,143,87.450096,9.616696,0.468345,2.4259,3.050351,33.182784,0,-90,4.758852,21.018,2.068498,3.303409,9.843675,50.9866,0.363697,-9999,8.511547,11.683637,6.078257,4.646923,-9999,-9999,-9999,-9999,-9999,-9999
35,Region 35,Unclassified regions,278,OFF,0.347714,4216,4324,0,6/8/2023, 06:54:23.2900,999,999,107992171.6,94,83.685397,8.505078,0.314454,1.3909,5.010557,33.772463,0,-90,2.453151,11.693,1.49885,1.952673,3.676906,16.2642,0.347714,-9999,7.99557,10.081545,6.035344,4.046201,-9999,-9999,-9999,-9999,-9999,-9999
54,Region 54,Unclassified regions,278,OFF,0.333223,3622,3986,0,6/8/2023, 06:53:32.6240,999,999,664594706.6,254,88.144575,12.475703,0.352379,8.3093,3.414774,152.826765,0,-90,-2.735232,39.507,5.089674,31.422588,13.921437,328.2765,0.333223,-9999,10.589779,15.438483,7.742042,0.226996,-9999,-9999,-9999,-9999,-9999,-9999
55,Region 55,Unclassified regions,279,OFF,0.463073,2499,2604,0,6/12/2023, 08:49:30.2200,999,999,286191507.6,83,87.807023,13.220798,0.309925,0.6938,0.906537,4.417894,0,-90,3.180862,12.157,1.18451,2.42484,3.767762,8.4349,0.463073,-9999,9.834348,11.435807,8.150248,3.280877,-9999,-9999,-9999,-9999,-9999,-9999
64,Region 64,Unclassified regions,280,OFF,0.489393,2162,2478,0,6/12/2023, 09:51:06.5960,999,999,120039379.2,163,80.877636,7.835617,0.565894,1.1973,4.589066,29.144463,0,-90,4.020045,36.603,5.152532,2.659151,20.713413,43.8236,0.489393,-9999,6.582972,10.923375,1.107833,2.770111,-9999,-9999,-9999,-9999,-9999,-9999
65,Region 65,Unclassified regions,281,OFF,0.516532,2676,2785,0,6/12/2023, 10:51:18.3130,999,999,224307642.3,107,86.360202,12.457181,0.600415,1.3798,4.615879,9.967327,0,90,-6.803965,13.134,1.159007,1.160507,7.885846,18.1219,0.516532,-9999,11.713688,16.574762,7.775669,-8.799093,-9999,-9999,-9999,-9999,-9999,-9999
69,Region 69,Unclassified regions,282,OFF,0.428664,1968,2078,0,6/12/2023, 11:26:53.5580,999,999,1.28458E+11,106,115.021695,25.685321,0.110064,5.9146,0.516433,247.449975,0,90,-0.503366,13.205,2.887348,4.463165,1.453392,78.1029,0.428664,-9999,23.255059,26.001844,18.833654,-7.16819,-9999,-9999,-9999,-9999,-9999,-9999
70,Region 70,Unclassified regions,283,OFF,0.456365,2343,2487,0,6/12/2023, 11:41:52.6960,999,999,93472207299,115,106.888667,21.100605,0.843272,4.19,3.706679,192.022549,0,-90,13.609825,16.833,1.042982,4.014868,14.194796,70.5309,0.456365,-9999,18.914264,28.548557,11.53846,17.010097,-9999,-9999,-9999,-9999,-9999,-9999
71,Region 71,Unclassified regions,283,OFF,0.552894,3090,3186,0,6/12/2023, 11:43:17.0490,999,999,7739081413,88,100.108829,19.408848,0.765762,1.861,2.178912,17.318452,0,90,-8.552044,11.194,1.002327,1.615482,8.571943,20.8325,0.552894,-9999,17.312144,24.42789,11.199347,-11.339923,-9999,-9999,-9999,-9999,-9999,-9999
72,Region 72,Unclassified regions,285,OFF,0.559169,1036,1082,0,6/12/2023, 12:34:04.1610,999,999,44962547.18,42,78.940154,7.993728,0.884038,9.3134,3.822621,62.620271,0,-90,3.525861,5.401,1.354192,13.248411,4.774691,50.3018,0.559169,-9999,7.729047,9.706487,5.438779,3.72259,-9999,-9999,-9999,-9999,-9999,-9999
73,Region 73,Unclassified regions,286,OFF,0.629043,1547,1573,0,6/12/2023, 12:42:11.4700,999,999,77304014.8,23,84.204399,7.565593,0.56078,0.6282,0.887376,1.003709,0,90,-1.691762,3.067,1.016639,1.039113,1.719911,1.9268,0.629043,-9999,7.445785,8.237345,6.437723,-1.799622,-9999,-9999,-9999,-9999,-9999,-9999
74,Region 74,Unclassified regions,287,OFF,0.463565,258,313,0,6/12/2023, 13:01:36.0260,999,999,143572107.8,48,85.512665,13.722813,0.859135,1.142,5.117848,7.001959,0,90,-4.195479,6.521,1.335346,1.474577,5.602416,7.447,0.463565,-9999,10.704327,13.121149,7.937979,-5.021679,-9999,-9999,-9999,-9999,-9999,-9999
75,Region 75,Unclassified regions,288,OFF,0.513209,3472,3510,0,6/12/2023, 13:23:55.6440,999,999,64700836.53,39,82.962365,9.976512,0.719975,0.8521,1.281108,2.011818,0,-90,3.154929,4.382,1,1.013077,3.154929,3.7338,0.513209,-9999,7.777618,9.521398,5.878983,3.642415,-9999,-9999,-9999,-9999,-9999,-9999
79,Region 79,Unclassified regions,291,OFF,0.499054,760,924,0,6/12/2023, 13:26:36.7700,999,999,7219196865,138,96.954603,15.962155,0.926034,2.7741,8.110459,66.478365,0,-90,16.890239,19.05,1.044446,2.857496,17.640946,52.8465,0.499054,-9999,14.768941,18.561228,6.855365,11.506524,-9999,-9999,-9999,-9999,-9999,-9999
80,Region 80,Unclassified regions,291,OFF,0.507105,1891,1917,0,6/12/2023, 13:28:40.2870,999,999,34443044.6,27,82.293269,9.343273,0.599239,0.8022,1.045732,1.547457,0,-90,1.804308,3.011,1,1.006447,1.804308,2.4155,0.507105,-9999,7.021231,8.281275,5.8812,2.400075,-9999,-9999,-9999,-9999,-9999,-9999
81,Region 81,Unclassified regions,291,OFF,0.469763,2648,2905,0,6/12/2023, 13:30:21.6820,999,999,77916865561,167,106.431932,18.369383,0.60578,5.7956,4.528428,109.720524,0,90,-13.733404,29.882,1.318094,9.944297,18.10192,173.1848,0.469763,-9999,16.375878,21.660784,12.587975,-6.828156,-9999,-9999,-9999,-9999,-9999,-9999
83,Region 83,Unclassified regions,291,OFF,0.58886,3416,3441,0,6/12/2023, 13:31:38.0030,999,999,3541175544,25,95.115221,13.434779,0.485167,3.9135,2.716735,15.898724,0,-90,-0.476402,2.912,2.965573,2.822719,1.412805,11.396,0.58886,-9999,12.939611,13.26048,11.87683,0.355167,-9999,-9999,-9999,-9999,-9999,-9999
84,Region 84,Unclassified regions,291,OFF,0.426564,3781,3820,0,6/12/2023, 13:32:21.3090,999,999,43077728.46,36,82.019962,8.875723,0.63857,1.2873,1.436125,7.734899,0,-90,2.912519,4.561,1,1.554067,2.912519,5.8712,0.426564,-9999,7.682828,9.776685,6.076291,3.700394,-9999,-9999,-9999,-9999,-9999,-9999
88,Region 88,Unclassified regions,292,OFF,0.270004,496,498,0,6/12/2023, 13:33:46.1000,999,999,699223245.2,3,94.120945,19.769421,0.292959,0.3276,0.353692,0.394315,0,90,-0.066795,0.228,1,1.113458,0.066795,0.0747,0.270004,-9999,19.215061,19.247714,19.184274,-0.06344,-9999,-9999,-9999,-9999,-9999,-9999
89,Region 89,Unclassified regions,292,OFF,0.457347,311,502,0,6/12/2023, 13:33:35.4450,999,999,2896660350,150,94.810892,16.240128,0.544348,2.8324,2.679169,160.417646,0,-90,1.761976,22.311,6.892801,2.908117,12.144947,63.1947,0.457347,-9999,14.602633,19.116538,12.627494,5.781981,-9999,-9999,-9999,-9999,-9999,-9999
90,Region 90,Unclassified regions,292,OFF,0.667118,751,766,0,6/12/2023, 13:34:16.4970,999,999,162714011.6,16,86.097949,14.888556,0.933324,15.5238,1.986265,117.731898,0,90,-1.611742,1.744,1.009912,16.650624,1.627717,27.0734,0.667118,-9999,12.645895,15.019949,11.991557,-1.224559,-9999,-9999,-9999,-9999,-9999,-9999
91,Region 91,Unclassified regions,292,OFF,0.538425,1607,1639,0,6/12/2023, 13:35:57.9700,999,999,220317398.5,33,89.497147,13.397365,0.229501,0.531,0.695521,1.396051,0,-90,0.806653,3.786,1.077156,1.345193,0.868891,2.0105,0.538425,-9999,11.301161,12.005869,10.57619,1.360131,-9999,-9999,-9999,-9999,-9999,-9999
92,Region 92,Unclassified regions,292,OFF,0.491263,2301,2485,0,6/12/2023, 13:37:27.2500,999,999,26134874652,151,101.886286,17.043619,0.549123,4.0856,3.274502,45.518912,0,90,-8.57821,21.364,1.36759,9.697551,11.731472,87.285,0.491263,-9999,15.204457,20.899701,12.197673,-5.13506,-9999,-9999,-9999,-9999,-9999,-9999
94,Region 94,Unclassified regions,293,OFF,0.28838,868,1042,0,6/12/2023, 14:49:07.1500,999,999,86787210611,111,109.839227,24.776804,0.333328,1.8442,1.80883,30.302178,0,-90,1.85717,19.757,3.546025,2.594599,6.58557,36.4351,0.28838,-9999,24.32613,25.769709,21.142137,1.639776,-9999,-9999,-9999,-9999,-9999,-9999
18,Region 18,Unclassified regions,301,OFF,0.297458,4080,4204,0,6/13/2023, 18:05:23.7210,999,999,439279062.9,55,87.225059,12.907373,0.371688,4.6074,1.436775,67.362084,0,90,0.596379,13.728,8.555863,7.866096,5.102537,63.2504,0.297458,-9999,11.834484,13.764509,10.452187,-3.012401,-9999,-9999,-9999,-9999,-9999,-9999
10,Region 10,Unclassified regions,300,OFF,0.443094,3765,3823,0,6/14/2023, 04:08:49.0780,999,999,382580904.1,52,84.779589,12.887506,0.968474,1.1271,1.685513,1.991204,0,-90,6.143027,6.343,1,1.059679,6.143027,7.149,0.443094,-9999,12.333743,15.10068,9.956378,5.132249,-9999,-9999,-9999,-9999,-9999,-9999
1,Region 1,Unclassified regions,302,OFF,0.413527,497,611,0,6/14/2023, 04:19:21.8760,999,999,212782382.4,108,83.676856,9.240497,0.478624,1.0191,1.694367,8.34499,0,-90,1.264262,12.427,4.704608,1.186777,5.947855,12.6639,0.413527,-9999,8.433582,11.180952,7.053587,4.127365,-9999,-9999,-9999,-9999,-9999,-9999
6,Region 6,Unclassified regions,303,OFF,0.378982,4214,4463,0,6/14/2023, 05:40:11.6500,999,999,936375296.7,221,89.550448,13.415822,0.484878,1.5931,2.21741,24.159335,0,90,-10.677997,27.105,1.230814,1.894363,13.142629,43.1797,0.378982,-9999,11.615749,15.288595,6.896036,-8.391888,-9999,-9999,-9999,-9999,-9999,-9999
7,Region 7,Unclassified regions,304,OFF,0.28662,195,259,0,6/14/2023, 06:29:32.3850,999,999,9754908052,39,105.771616,24.118498,0.133971,2.0307,0.866772,3.98273,0,90,0.260862,6.99,3.589864,1.03262,0.936458,14.1949,0.28662,-9999,20.675948,23.782243,18.183891,-5.598352,-9999,-9999,-9999,-9999,-9999,-9999
9,Region 9,Unclassified regions,304,OFF,0.562276,517,569,0,6/14/2023, 06:30:06.7870,999,999,11209990.23,46,75.143563,8.215179,1.311824,1.3385,2.30738,2.312095,0,90,-7.445913,5.676,1,1.012277,7.445913,7.5972,0.562276,-9999,6.301374,8.998855,4.011526,-4.987329,-9999,-9999,-9999,-9999,-9999,-9999
10,Region 10,Unclassified regions,305,OFF,0.347848,2320,2535,0,6/14/2023, 06:41:34.3560,999,999,38910484.01,137,79.24005,9.553872,0.24341,1.3112,1.907425,20.636324,0,-90,0.380954,23.47,14.996136,2.842858,5.712833,30.7733,0.347848,-9999,8.51618,9.994554,6.921374,3.07318,-9999,-9999,-9999,-9999,-9999,-9999
19,Region 19,Unclassified regions,306,OFF,0.428949,2564,2790,0,6/14/2023, 06:57:35.6780,999,999,2537431908,214,92.475085,12.733078,0.677765,1.5178,4.059606,53.417545,0,90,-15.771424,24.692,1.06112,1.780307,16.735381,37.4763,0.428949,-9999,10.326136,18.264369,5.322281,-12.925222,-9999,-9999,-9999,-9999,-9999,-9999
20,Region 20,Unclassified regions,307,OFF,0.377537,3713,3790,0,6/14/2023, 08:20:32.5080,999,999,78003786.9,53,78.963199,4.471634,0.282613,0.7017,0.927268,2.267114,0,-90,1.735472,8.355,1.360571,1.121407,2.361233,5.8628,0.377537,-9999,3.949352,4.057393,3.850893,0.104873,-9999,-9999,-9999,-9999,-9999,-9999
3,Region 3,Unclassified regions,308,OFF,0.392546,154,220,0,6/14/2023, 08:55:07.6580,999,999,779723948.9,56,91.100953,12.029249,0.42495,5.2263,1.014783,133.672073,0,-90,-3.07366,7.233,1,6.187144,3.07366,37.8021,0.392546,-9999,9.87601,10.548757,9.627275,0.099265,-9999,-9999,-9999,-9999,-9999,-9999
5,Region 5,Unclassified regions,309,OFF,0.356076,788,944,0,6/14/2023, 09:04:35.1270,999,999,20957162.24,143,76.180572,8.065027,0.399004,1.7272,2.911979,73.044039,0,90,-2.433362,16.951,2.779498,4.405086,6.763524,29.2784,0.356076,-9999,7.120553,10.530344,6.063758,-4.462393,-9999,-9999,-9999,-9999,-9999,-9999
8,Region 8,Unclassified regions,310,OFF,0.485625,3342,3457,0,6/14/2023, 10:21:21.3360,999,999,131709546.1,106,82.367597,8.949092,0.569404,1.9732,2.122031,37.160299,0,90,-6.60089,12.551,1.08267,1.749014,7.146585,24.7653,0.485625,-9999,7.744553,10.874689,4.939429,-4.040224,-9999,-9999,-9999,-9999,-9999,-9999
19,Region 19,Unclassified regions,318,OFF,0.316378,2528,2564,0,6/20/2023, 07:07:15.1170,999,999,41169139.99,25,79.933596,10.938533,0.489312,6.4878,1.412308,55.937244,0,90,-1.691307,4.218,1.220309,16.125628,2.063918,27.3654,0.316378,-9999,10.325941,11.449839,8.176379,-1.600579,-9999,-9999,-9999,-9999,-9999,-9999
20,Region 20,Unclassified regions,319,OFF,0.417464,1780,1822,0,6/20/2023, 07:14:07.0540,999,999,49390007.52,38,80.354434,8.732181,0.691668,9.6927,2.952014,98.363164,0,-90,1.990961,4.846,1.68352,18.135711,3.351822,46.9708,0.417464,-9999,6.689599,8.05317,5.463327,2.589843,-9999,-9999,-9999,-9999,-9999,-9999
24,Region 24,Unclassified regions,319,OFF,0.407279,2201,2246,0,6/20/2023, 07:14:55.5150,999,999,620447678.7,43,89.619656,12.401964,0.398978,2.6484,1.65471,45.767689,0,90,-2.001774,5.176,1.03164,3.526294,2.06511,13.7082,0.407279,-9999,9.731398,13.128254,7.999962,-3.638393,-9999,-9999,-9999,-9999,-9999,-9999
25,Region 25,Unclassified regions,319,OFF,0.3432,2120,2171,0,6/20/2023, 07:14:46.5510,999,999,55626077.13,49,80.895025,8.882951,0.314244,0.5252,0.670722,1.304048,0,90,-1.815955,5.815,1.006264,1.140126,1.82733,3.0543,0.3432,-9999,6.637145,6.794018,6.495613,-0.100903,-9999,-9999,-9999,-9999,-9999,-9999
32,Region 32,Unclassified regions,319,OFF,0.392016,3483,3679,0,6/20/2023, 07:17:31.7490,999,999,22649837734,132,102.710456,18.778718,0.764093,1.5248,3.387436,18.914245,0,90,-11.480977,22.334,1.486394,2.144462,17.065256,34.0552,0.392016,-9999,17.187144,21.26552,11.419453,-5.554365,-9999,-9999,-9999,-9999,-9999,-9999
35,Region 35,Unclassified regions,320,OFF,0.371162,4075,4201,0,6/20/2023, 07:35:34.9420,999,999,1091931716,114,91.720003,14.002728,0.350101,2.866,2.079578,130.575097,0,90,-4.123889,14.583,1.238035,3.830932,5.105518,41.7947,0.371162,-9999,12.601496,16.661434,8.948128,-7.713305,-9999,-9999,-9999,-9999,-9999,-9999
36,Region 36,Unclassified regions,320,OFF,0.38149,1472,1511,0,6/20/2023, 07:30:30.2470,999,999,2469865983,33,98.22702,17.51633,0.341595,1.228,2.601432,6.36328,0,90,-0.080126,4.406,18.783877,1.567701,1.50507,5.4105,0.38149,-9999,13.449975,14.552707,11.901983,-2.329017,-9999,-9999,-9999,-9999,-9999,-9999
40,Region 40,Unclassified regions,321,OFF,0.405824,1429,1758,0,6/20/2023, 07:39:04.6070,999,999,146192208.6,225,82.654386,11.381045,0.395035,2.9755,2.063659,77.416841,0,-90,-2.284158,37.792,6.535957,19.360157,14.929161,112.45,0.405824,-9999,9.895632,12.801258,6.502328,0.980865,-9999,-9999,-9999,-9999,-9999,-9999
44,Region 44,Unclassified regions,322,OFF,0.279132,2436,2817,0,6/20/2023, 07:49:27.7640,999,999,410059762.9,132,85.231556,10.314682,0.289316,3.3973,3.552955,154.646168,0,90,-10.586341,43.983,1.20202,13.288756,12.724991,149.4213,0.279132,-9999,8.945713,13.319262,5.478527,-7.172186,-9999,-9999,-9999,-9999,-9999,-9999
46,Region 46,Unclassified regions,323,OFF,0.438351,2296,2362,0,6/20/2023, 08:39:21.6970,999,999,288057099.2,58,83.60776,10.708914,0.350717,7.3639,1.795175,85.292033,0,-90,-1.222979,7.597,2.178615,7.430355,2.664399,55.9436,0.438351,-9999,9.15018,10.784407,7.895161,2.25077,-9999,-9999,-9999,-9999,-9999,-9999
47,Region 47,Unclassified regions,324,OFF,0.557482,748,815,0,6/20/2023, 08:45:20.6020,999,999,10931783.18,65,70.155939,5.456496,0.544855,3.004,4.275001,43.188237,0,90,-2.960782,7.745,1.425266,7.609266,4.219901,23.2663,0.557482,-9999,5.035066,6.367253,2.625029,-1.670833,-9999,-9999,-9999,-9999,-9999,-9999
48,Region 48,Unclassified regions,325,OFF,0.283513,3110,3276,0,6/20/2023, 09:15:56.4550,999,999,6091096240,93,96.605924,18.028424,0.533577,1.0265,4.271523,12.52639,0,90,-8.740091,19.224,1.173613,1.306567,10.257485,19.7342,0.283513,-9999,15.633992,23.420783,10.115819,-13.000032,-9999,-9999,-9999,-9999,-9999,-9999
55,Region 55,Unclassified regions,326,OFF,0.339683,881,883,0,6/20/2023, 10:12:02.0550,999,999,989812.7633,3,74.026353,11.326974,0.012339,0.0266,0.024678,0.05317,0,-90,0.003159,0.256,1,1,0.003159,0.0068,0.339683,-9999,11.147328,11.148008,11.145968,0.00204,-9999,-9999,-9999,-9999,-9999,-9999
59,Region 59,Unclassified regions,326,OFF,0.300878,678,979,0,6/20/2023, 10:11:55.8520,999,999,566035491.8,162,88.239754,13.732958,0.281077,0.7513,3.265452,10.861687,0,90,-6.984305,34.396,1.384236,1.197255,9.667925,25.8404,0.300878,-9999,12.156606,14.073436,8.028529,-6.032557,-9999,-9999,-9999,-9999,-9999,-9999
