"Region_ID","Region_name","Region_class","Process_ID","Height_mean","Ping_S","Ping_E","Dist_M","Date_M","Time_M","Lat_M","Lon_M","Standard_deviation","Num_targets","TS_mean","Target_range_mean","Speed_2D_mean_unsmoothed","Speed_4D_mean_unsmoothed","Speed_2D_max_unsmoothed","Speed_4D_max_unsmoothed","Direction_horizontal","Direction_vertical","Fish_track_change_in_range","Time_in_beam","Tortuosity_2D","Tortuosity_3D","Distance_2D_unsmoothed","Distance_3D_unsmoothed","Thickness_mean","Exclude_below_line_range_mean","Target_depth_mean","Target_depth_max","Target_depth_min","Fish_track_change_in_depth","Region_bottom_altitude_min","Region_bottom_altitude_max","Region_bottom_altitude_mean","Region_top_altitude_min","Region_top_altitude_max","Region_top_altitude_mean"
18,"Region 18","Unclassified regions",166,0.086361,465,514,0,20230530," 11:53:28.4260",47.854321,-122.614846,734752176.076203,36,93.910895,11.816319,0.381106,1.3085,2.680215,9.459432,262.738308,-1.934115,-0.331803,5.361,6.157612,9.539847,2.043112,7.0147,0.333673,-9999,2.537027,2.689099,2.449555,0.024817,-9999,-9999,-9999,-9999,-9999,-9999
10,"Region 10","Unclassified regions",165,0.109095,3711,3729,0,20230530," 12:22:23.6680",47.854321,-122.614846,48074654.4105331,10,81.242793,1.688519,0.330407,0.684,0.789311,1.498965,44.441856,10.814412,-0.334653,2.001,1.975611,3.379038,0.661145,1.3687,0.42151,-9999,0.428663,0.486673,0.374146,-0.075997,-9999,-9999,-9999,-9999,-9999,-9999
2,"Region 2","Unclassified regions",168,0.35076,2984,3075,0,20230530," 14:36:01.1660",999,999,983360044.644913,69,93.443686,17.266448,0.342795,1.1013,2.659286,4.425693,0,-90,2.161751,9.89,1.568284,1.144308,3.390241,10.8923,0.35076,-9999,17.004065,18.043816,15.914659,2.000801,-9999,-9999,-9999,-9999,-9999,-9999
11,"Region 11","Unclassified regions",164,0.093753,4049,4194,0,20230530," 15:17:44.3300",47.854321,-122.614846,783168289.458478,138,88.663267,13.975641,0.670239,0.7082,1.4037,1.433824,310.832766,9.920288,-10.53615,15.72,1,1.048711,10.53615,11.1336,0.362233,-9999,2.776921,3.605656,1.776666,-1.82899,-9999,-9999,-9999,-9999,-9999,-9999
2,"Region 2","Unclassified regions",163,0.360758,2479,2646,0,20230530," 15:39:36.1790",999,999,787834391.397988,140,90.154801,14.085482,0.544182,0.8447,1.224687,20.349932,0,90,-9.892342,18.181,1.000145,1.237986,9.893775,15.357,0.360758,-9999,12.345221,18.933658,6.619268,-12.237972,-9999,-9999,-9999,-9999,-9999,-9999
3,"Region 3","Unclassified regions",162,0.509704,566,638,0,20230531," 22:17:39.6250",999,999,8849463.54865924,60,74.401644,4.504667,0.7208,1.2394,4.12055,4.898186,0,-90,0.275044,8.274,21.683475,36.687729,5.963902,10.2549,0.509704,-9999,4.428591,4.905471,3.764802,0.278966,-9999,-9999,-9999,-9999,-9999,-9999
4,"Region 4","Unclassified regions",161,0.313649,2593,2729,0,20230531," 22:47:15.6010",999,999,45279051824.8824,78,106.209996,19.297554,0.312659,1.8166,4.611538,21.471772,0,-90,-1.818614,15.823,2.720315,2.350671,4.947202,28.7437,0.313649,-9999,16.442577,18.790812,15.437616,3.316738,-9999,-9999,-9999,-9999,-9999,-9999
5,"Region 5","Unclassified regions",161,0.265222,2801,2963,0,20230531," 22:47:40.8350",999,999,31641513014.1618,86,107.337863,23.429569,0.324368,1.3131,0.950377,15.25397,0,90,5.728383,18.717,1.059843,1.657,6.071188,24.5766,0.265222,-9999,20.118753,21.20511,19.29532,-0.29775,-9999,-9999,-9999,-9999,-9999,-9999
10,"Region 10","Unclassified regions",114,0.343778,1144,1277,0,20230531," 23:25:55.0090",999,999,2021742969.06898,100,92.83141,16.625542,0.4832,2.9515,1.896365,64.86478,0,-90,-0.013544,15.221,543.010787,4.237036,7.354793,44.9242,0.343778,-9999,16.149654,17.956478,13.130224,0.548469,-9999,-9999,-9999,-9999,-9999,-9999
6,"Region 6","Unclassified regions",160,0.427875,910,1042,0,20230601," 00:29:24.5730",999,999,313506194.022946,110,86.892034,8.873578,0.476572,1.6832,3.801896,17.192142,0,-90,4.277342,15.224,1.696225,2.486936,7.255333,25.6244,0.427875,-9999,8.112345,9.485386,6.037508,1.329635,-9999,-9999,-9999,-9999,-9999,-9999
12,"Region 12","Unclassified regions",159,0.437522,2577,2701,0,20230601," 01:57:12.5420",999,999,1710358947.69751,87,91.289404,12.860162,0.330729,5.2213,3.835682,134.244828,0,-90,0.029186,14.368,162.81678,5.747308,4.751913,75.0201,0.437522,-9999,10.294059,12.326772,9.252029,1.41023,-9999,-9999,-9999,-9999,-9999,-9999
4,"Region 4","Unclassified regions",158,0.37113,3549,3697,0,20230601," 03:27:41.9070",999,999,1147989995820.83,99,119.508642,26.353875,0.779672,2.2583,1.668049,41.451379,0,90,-13.390865,17.175,1,2.464714,13.390865,38.7864,0.37113,-9999,22.191053,27.34457,19.180531,-8.121177,-9999,-9999,-9999,-9999,-9999,-9999
6,"Region 6","Unclassified regions",157,0.354572,0,96,0,20230601," 03:27:56.1090",999,999,15878017312.0455,67,101.469322,18.42335,0.363604,3.2328,1.539092,62.128848,0,90,-3.513245,10.97,1.135342,6.189188,3.988733,35.4642,0.354572,-9999,15.148362,19.308623,13.109404,-5.050796,-9999,-9999,-9999,-9999,-9999,-9999
10,"Region 10","Unclassified regions",157,0.451327,121,131,0,20230601," 03:28:05.0710",999,999,77892287.9058691,11,86.089237,13.139141,0.864485,1.1235,1.319547,1.654745,0,90,-1.001938,1.159,1,1.013845,1.001938,1.3022,0.451327,-9999,11.175291,11.79766,10.522372,-1.275288,-9999,-9999,-9999,-9999,-9999,-9999
13,"Region 13","Unclassified regions",156,0.485261,603,707,0,20230601," 03:51:09.1300",999,999,3636702682.67423,103,97.588882,15.970294,0.744056,1.6548,1.654326,14.493597,0,90,-8.897789,12.108,1.012502,1.352756,9.009032,20.0362,0.485261,-9999,14.434998,21.030102,8.364686,-12.665416,-9999,-9999,-9999,-9999,-9999,-9999
14,"Region 14","Unclassified regions",155,0.335047,3238,3268,0,20230606," 22:27:45.0770",999,999,22322774788.8581,30,110.364018,25.592986,0.626535,1.294,1.091985,2.385595,0,90,-2.190366,3.496,1,1.010928,2.190366,4.5237,0.335047,-9999,19.846274,21.779888,17.607246,-4.172641,-9999,-9999,-9999,-9999,-9999,-9999
15,"Region 15","Unclassified regions",154,0.333151,2436,2457,0,20230606," 22:56:25.1320",999,999,1794412467.38911,21,95.86909,17.655012,0.423966,3.8079,0.681952,59.464439,0,-90,0.76401,2.406,1.335143,1.19241,1.020062,9.1619,0.333151,-9999,16.663248,17.802661,14.400732,3.401928,-9999,-9999,-9999,-9999,-9999,-9999
16,"Region 16","Unclassified regions",154,0.475556,2382,2391,0,20230606," 22:56:18.2430",999,999,20636056.001765,10,82.152489,11.104504,1.345934,1.3919,2.242812,2.301614,0,-90,1.375545,1.022,1,1.010294,1.375545,1.4226,0.475556,-9999,10.448231,11.097054,9.701149,1.395906,-9999,-9999,-9999,-9999,-9999,-9999
3,"Region 3","Unclassified regions",170,0.361546,948,1045,0,20230606," 23:47:32.4760",999,999,49018627.3043342,58,79.92914,7.907725,0.321405,0.6386,2.645492,5.561277,0,90,-1.388918,11.045,2.555889,1.398662,3.549921,7.0535,0.361546,-9999,7.740244,8.543763,6.693045,-1.365329,-9999,-9999,-9999,-9999,-9999,-9999
21,"Region 21","Unclassified regions",153,0.428409,995,1074,0,20230607," 00:38:50.1240",999,999,1231302996.33417,76,92.068425,17.065259,0.93174,6.5053,5.534299,117.030433,0,-90,7.204762,8.954,1.157956,6.288839,8.342798,58.2483,0.428409,-9999,15.774599,20.581675,10.528765,8.778496,-9999,-9999,-9999,-9999,-9999,-9999
23,"Region 23","Unclassified regions",153,0.381879,1528,1601,0,20230607," 00:39:50.9770",999,999,1129510233.62133,53,94.655526,17.186492,0.61424,5.6937,0.984132,137.054172,0,90,-5.094614,8.463,1.020355,4.542929,5.198317,48.1856,0.381879,-9999,14.769382,19.356266,10.388315,-8.967951,-9999,-9999,-9999,-9999,-9999,-9999
24,"Region 24","Unclassified regions",153,0.322263,1501,1503,0,20230607," 00:39:43.8430",999,999,17136696.1222266,3,85.698515,12.918871,0.088605,0.3895,0.149661,0.643056,0,90,-0.020468,0.231,1,1.000036,0.020468,0.09,0.322263,-9999,10.247697,10.288841,10.219297,-0.069544,-9999,-9999,-9999,-9999,-9999,-9999
26,"Region 26","Unclassified regions",153,0.380619,1508,1537,0,20230607," 00:39:46.0910",999,999,92627720.3380926,26,83.835636,13.93331,0.676901,17.8049,2.804004,141.89203,0,-90,2.222942,3.284,1,25.421333,2.222942,58.4714,0.380619,-9999,12.086325,14.759451,10.018789,2.297408,-9999,-9999,-9999,-9999,-9999,-9999
28,"Region 28","Unclassified regions",153,0.369435,1504,1525,0,20230607," 00:39:45.1910",999,999,57571908.5182513,21,83.759367,14.161948,0.827664,27.4136,5.3869,116.046322,0,-90,1.657368,2.347,1.172055,4.868314,1.942526,64.3398,0.369435,-9999,11.52621,14.524788,9.194949,5.3197,-9999,-9999,-9999,-9999,-9999,-9999
29,"Region 29","Unclassified regions",153,0.296626,1550,1614,0,20230607," 00:39:52.9900",999,999,1196262914.01481,50,94.358598,17.477986,0.304065,1.0196,1.468722,13.353787,0,-90,2.149171,7.358,1.041011,2.64603,2.237312,7.5021,0.296626,-9999,16.901939,17.973223,15.399608,2.573615,-9999,-9999,-9999,-9999,-9999,-9999
32,"Region 32","Unclassified regions",152,0.401345,436,461,0,20230607," 00:45:56.2000",999,999,46695391.0758364,20,82.588342,12.695049,1.316338,13.0559,4.676392,143.249947,0,-90,3.743665,2.844,1,8.709563,3.743665,37.1311,0.401345,-9999,10.452625,12.762458,8.521075,4.241382,-9999,-9999,-9999,-9999,-9999,-9999
33,"Region 33","Unclassified regions",152,0.290746,3913,3971,0,20230607," 00:52:38.4600",999,999,55548589467.9541,51,112.674122,25.730439,0.317626,1.2015,0.676726,5.29358,0,-90,1.966891,6.633,1.071137,1.216037,2.10681,7.9696,0.290746,-9999,20.596086,23.085867,17.718039,5.367829,-9999,-9999,-9999,-9999,-9999,-9999
39,"Region 39","Unclassified regions",151,0.440385,27,142,0,20230607," 00:53:32.8360",999,999,3488270667.24897,95,95.820932,17.366054,0.858525,1.4764,2.080415,10.649794,0,90,-11.217563,13.321,1.019509,1.478246,11.436406,19.6672,0.440385,-9999,16.176102,21.683625,8.575671,-13.107954,-9999,-9999,-9999,-9999,-9999,-9999
42,"Region 42","Unclassified regions",150,0.426275,3894,3979,0,20230607," 02:06:36.0440",999,999,8842297385.81607,67,98.287261,16.870444,0.723941,4.0547,2.355873,106.515378,0,-90,7.094555,9.968,1.017153,3.847323,7.216246,40.4169,0.426275,-9999,14.994481,19.457772,9.629305,9.828466,-9999,-9999,-9999,-9999,-9999,-9999
46,"Region 46","Unclassified regions",149,0.514057,84,132,0,20230607," 02:07:21.9730",999,999,143848351.024194,48,86.540696,13.706104,0.57493,9.6534,2.546708,153.837875,0,90,-2.88103,5.509,1.099359,2.911075,3.167288,53.1807,0.514057,-9999,10.49098,12.641774,8.197899,-3.224508,-9999,-9999,-9999,-9999,-9999,-9999
65,"Region 65","Unclassified regions",149,0.378146,2044,2531,0,20230607," 02:11:32.9500",999,999,3507702409.55524,353,93.07425,16.313465,0.371535,1.0253,4.446696,27.2352,0,90,-3.54535,56.202,5.889695,16.150126,20.881031,57.6237,0.378146,-9999,15.42425,19.678161,6.8199,-2.389685,-9999,-9999,-9999,-9999,-9999,-9999
66,"Region 66","Unclassified regions",148,0.630694,345,395,0,20230607," 02:16:18.9460",999,999,59103858.8384339,51,83.659778,12.570154,0.978416,1.0943,1.529805,1.586746,0,-90,5.652307,5.777,1,1.015203,5.652307,6.3215,0.630694,-9999,12.197658,15.162576,9.044093,6.118484,-9999,-9999,-9999,-9999,-9999,-9999
67,"Region 67","Unclassified regions",148,0.512685,902,963,0,20230607," 02:17:23.5080",999,999,1334338987.56848,57,93.820218,17.565365,0.918589,1.1949,2.185263,3.241803,0,90,-6.530644,7.114,1.000643,1.045591,6.534846,8.5006,0.512685,-9999,13.914235,18.109289,9.981707,-8.127582,-9999,-9999,-9999,-9999,-9999,-9999
69,"Region 69","Unclassified regions",147,0.383365,2074,2204,0,20230607," 02:28:19.5720",999,999,58882726864.8791,125,110.188577,22.874336,0.464108,1.2719,1.114768,9.345749,0,90,-6.986681,15.054,1,1.093567,6.986681,19.1465,0.383365,-9999,20.363563,26.860469,13.779356,-13.081113,-9999,-9999,-9999,-9999,-9999,-9999
70,"Region 70","Unclassified regions",146,0.591587,171,234,0,20230607," 02:33:16.7270",999,999,371337102.302267,63,87.396911,14.559255,1.103605,1.3888,2.436527,8.736686,0,-90,8.015483,7.263,1,1.086653,8.015483,10.0866,0.591587,-9999,13.936762,18.317044,9.215181,9.101863,-9999,-9999,-9999,-9999,-9999,-9999
74,"Region 74","Unclassified regions",145,0.391831,943,1060,0,20230607," 03:00:54.0950",999,999,26070921747.4197,105,102.63991,20.141552,0.809068,1.49,2.977224,12.838244,0,-90,10.526838,13.445,1.033351,1.24038,10.877916,20.0328,0.391831,-9999,18.085508,25.556765,10.843974,14.712791,-9999,-9999,-9999,-9999,-9999,-9999
76,"Region 76","Unclassified regions",145,0.346402,2029,2168,0,20230607," 03:03:00.0800",999,999,143894305332.753,131,113.238556,24.80163,0.455456,1.3402,1.391071,22.275146,0,90,-7.304406,16.088,1.003146,1.231145,7.327383,21.5617,0.346402,-9999,22.137582,28.830254,15.424356,-13.405898,-9999,-9999,-9999,-9999,-9999,-9999
78,"Region 78","Unclassified regions",144,0.235038,3693,3795,0,20230607," 03:23:57.8220",999,999,28827677981.75,55,106.013875,24.032058,0.437824,1.3465,2.245057,6.243838,0,90,-5.004154,11.79,1.031533,1.167792,5.161951,15.8749,0.235038,-9999,21.769426,26.251509,16.570846,-9.680663,-9999,-9999,-9999,-9999,-9999,-9999
79,"Region 79","Unclassified regions",143,0.230779,356,419,0,20230607," 14:04:32.7240",999,999,280622637.038254,30,85.9602,11.259473,0.290043,5.4345,1.37304,133.59324,0,-90,1.917863,7.185,1.086604,2.390616,2.083959,39.0472,0.230779,-9999,8.968409,10.257945,7.101947,1.28807,-9999,-9999,-9999,-9999,-9999,-9999
1,"Region 1","Unclassified regions",142,0.403499,3821,3926,0,20230607," 14:43:39.0580",999,999,530659299.592074,71,87.489675,9.456949,0.804369,6.1703,3.234864,105.515259,0,90,-8.270855,12.157,1.182309,9.068449,9.778709,75.0127,0.403499,-9999,8.424119,13.670698,5.130234,-8.24931,-9999,-9999,-9999,-9999,-9999,-9999
9,"Region 9","Unclassified regions",142,0.433146,4058,4083,0,20230607," 14:44:01.8680",999,999,290955514.059137,20,86.037259,4.161949,0.534144,1.4135,3.019155,6.637275,0,90,-0.673646,2.922,2.316898,1.711358,1.560768,4.1302,0.433146,-9999,3.684169,4.448133,2.76877,-1.546769,-9999,-9999,-9999,-9999,-9999,-9999
7,"Region 7","Unclassified regions",167,0.097892,531,630,0,20230607," 14:45:24.8610",47.854321,-122.614846,221911921.381649,60,85.439092,7.074598,0.355712,0.7195,1.515191,3.409438,252.934576,-4.483692,0.988228,11.309,4.070667,3.136944,4.022749,8.1369,0.378224,-9999,1.790481,2.016821,1.55047,0.202779,-9999,-9999,-9999,-9999,-9999,-9999
8,"Region 8","Unclassified regions",167,0.130547,2783,2898,0,20230607," 14:49:44.7920",47.854321,-122.614846,1558200049.81101,90,93.832881,15.99453,0.768537,7.3907,8.172521,78.166326,252.702469,-4.542502,6.769638,13.417,1.523192,11.010842,10.311457,99.1614,0.504395,-9999,3.783549,4.444388,3.170979,0.713247,-9999,-9999,-9999,-9999,-9999,-9999
10,"Region 10","Unclassified regions",141,0.462079,102,120,0,20230607," 14:52:45.4640",999,999,187390669.528044,19,85.273905,2.793079,0.195684,0.3168,0.935377,1.445361,0,-90,0.154633,2.125,2.689131,2.255512,0.415829,0.6731,0.462079,-9999,2.770564,2.859641,2.675786,0.183854,-9999,-9999,-9999,-9999,-9999,-9999
15,"Region 15","Unclassified regions",141,0.378769,414,534,0,20230607," 14:53:27.1550",999,999,136476427.997168,50,83.863775,5.258687,0.346085,0.9422,1.05132,9.661616,0,90,-1.313548,13.603,3.584029,5.217464,4.707794,12.8168,0.378769,-9999,4.867864,6.555096,4.125022,-2.156873,-9999,-9999,-9999,-9999,-9999,-9999
3,"Region 3","Unclassified regions",140,0.616002,634,673,0,20230607," 15:09:53.9500",999,999,225969675.448551,32,85.940033,9.016224,1.046771,8.3323,3.32039,40.772541,0,90,-3.153788,4.5,1.493591,7.031728,4.710468,37.4953,0.616002,-9999,8.345977,10.356812,6.948752,-1.222344,-9999,-9999,-9999,-9999,-9999,-9999
4,"Region 4","Unclassified regions",140,0.461621,1362,1370,0,20230607," 15:11:15.8430",999,999,30088369.1562052,9,82.52808,2.920688,0.136159,0.4059,0.237315,0.532884,0,90,0.069538,0.968,1.895398,1.059253,0.131802,0.3929,0.461621,-9999,2.84984,2.865792,2.834146,-0.011487,-9999,-9999,-9999,-9999,-9999,-9999
5,"Region 5","Unclassified regions",140,0.387302,3090,3196,0,20230607," 15:14:39.9500",999,999,129381235.07756,67,84.215609,4.636885,0.399355,0.8316,0.882147,3.741078,0,90,-2.07936,12.154,2.334259,4.084236,4.853765,10.1078,0.387302,-9999,4.250584,6.222938,2.747643,-2.00322,-9999,-9999,-9999,-9999,-9999,-9999
7,"Region 7","Unclassified regions",139,0.428761,3129,3194,0,20230607," 15:22:27.4690",999,999,310534881.814006,39,85.461581,6.287176,0.793149,4.417,1.944038,53.085054,0,90,-3.168624,7.273,1.82053,9.043348,5.768575,32.1251,0.428761,-9999,5.969102,7.722706,3.661763,-2.166562,-9999,-9999,-9999,-9999,-9999,-9999
8,"Region 8","Unclassified regions",138,0.476863,1696,1707,0,20230607," 15:27:24.2450",999,999,125356215.146166,12,85.761202,2.375513,0.520112,0.6099,0.735014,1.194169,0,90,-0.65014,1.25,1,1.172499,0.65014,0.7624,0.476863,-9999,2.367185,2.706635,2.060418,-0.646218,-9999,-9999,-9999,-9999,-9999,-9999
10,"Region 10","Unclassified regions",138,0.353156,1421,1452,0,20230607," 15:26:53.5730",999,999,86725931.2577238,24,83.777887,8.290279,0.391363,2.452,0.743577,57.376274,0,90,0.412819,3.685,3.493479,1.485629,1.442173,9.0358,0.353156,-9999,6.880184,7.650534,5.91596,-0.737287,-9999,-9999,-9999,-9999,-9999,-9999
12,"Region 12","Unclassified regions",137,0.402139,9,49,0,20230607," 15:31:47.5230",999,999,86697811.8832022,32,84.676242,6.546421,0.425524,1.8053,3.484396,9.031819,0,-90,0.746974,4.512,2.570321,2.365983,1.919964,8.1454,0.402139,-9999,6.028782,6.83714,5.250835,0.662207,-9999,-9999,-9999,-9999,-9999,-9999
15,"Region 15","Unclassified regions",137,0.612691,592,620,0,20230607," 15:32:54.1430",999,999,183198036.016805,26,84.556428,7.269047,1.265113,1.9513,2.563005,11.005713,0,90,-4.068602,3.216,1,1.508749,4.068602,6.2754,0.612691,-9999,6.864115,8.845788,5.224635,-3.621153,-9999,-9999,-9999,-9999,-9999,-9999
16,"Region 16","Unclassified regions",137,0.512053,1211,1272,0,20230607," 15:34:07.2310",999,999,8579035058.78036,60,103.017,19.636135,0.749181,2.5313,1.965724,18.696124,0,90,-5.191825,6.93,1,1.137049,5.191825,17.542,0.512053,-9999,17.657174,22.825403,12.139758,-10.685644,-9999,-9999,-9999,-9999,-9999,-9999
17,"Region 17","Unclassified regions",137,0.463204,2275,2285,0,20230607," 15:36:07.3820",999,999,147678144.722374,11,86.886912,3.74337,0.218969,0.3647,0.489265,0.638394,0,-90,0.158548,1.182,1.632444,1.253851,0.258821,0.431,0.463204,-9999,3.696631,3.812491,3.570355,0.203972,-9999,-9999,-9999,-9999,-9999,-9999
20,"Region 20","Unclassified regions",136,0.37812,652,777,0,20230607," 15:41:00.0300",999,999,176156294.58579,54,84.148684,9.210646,0.397984,1.3658,1.910296,9.666328,0,90,-5.737524,14.476,1.004131,2.868295,5.761223,19.771,0.37812,-9999,8.775384,12.087652,5.427432,-6.656897,-9999,-9999,-9999,-9999,-9999,-9999
22,"Region 22","Unclassified regions",136,0.312029,1384,1656,0,20230607," 15:42:33.7390",999,999,4255900489.41082,196,94.65701,15.661753,0.54493,1.3254,1.95249,22.334233,0,90,-17.172392,31.513,1,2.432116,17.172392,41.7685,0.312029,-9999,12.121369,17.066387,3.638376,-13.271086,-9999,-9999,-9999,-9999,-9999,-9999
24,"Region 24","Unclassified regions",136,0.448255,3279,3307,0,20230607," 15:45:59.8810",999,999,843649857.304368,23,92.002472,11.721803,0.327368,18.9693,1.312503,131.335383,0,-90,0.683802,3.284,1.572201,32.435422,1.075075,62.2952,0.448255,-9999,8.652348,10.109108,7.924417,1.708858,-9999,-9999,-9999,-9999,-9999,-9999
25,"Region 25","Unclassified regions",136,0.347788,3469,3576,0,20230607," 15:46:26.3820",999,999,280087103.389086,101,85.769657,12.17948,0.384166,1.3815,0.940614,24.893986,0,90,-4.560627,12.384,1.04317,3.657927,4.757507,17.1081,0.347788,-9999,11.768865,13.7433,9.499063,-4.161194,-9999,-9999,-9999,-9999,-9999,-9999
26,"Region 26","Unclassified regions",136,0.508591,3675,3702,0,20230607," 15:46:45.6960",999,999,231670064.181912,28,85.948804,5.713369,0.531562,0.9876,1.245418,3.666989,0,90,-1.690898,3.181,1,1.053846,1.690898,3.1416,0.508591,-9999,5.243931,6.495791,3.929095,-2.566696,-9999,-9999,-9999,-9999,-9999,-9999
27,"Region 27","Unclassified regions",135,0.468025,1218,1251,0,20230607," 15:49:40.7650",999,999,221209727.997124,34,87.777999,7.193088,0.2687,0.8059,1.197471,4.392665,0,-90,-0.611625,4.027,1.769148,1.527676,1.082055,3.2453,0.468025,-9999,5.805089,6.127424,5.383999,0.720943,-9999,-9999,-9999,-9999,-9999,-9999
28,"Region 28","Unclassified regions",135,0.383338,3094,3134,0,20230607," 15:53:22.0310",999,999,40591433.8346048,36,82.078297,9.258536,0.511646,1.1114,0.907142,3.905172,0,-90,2.286409,4.725,1.057347,1.66658,2.417529,5.2513,0.383338,-9999,9.224821,10.433613,7.903068,2.459995,-9999,-9999,-9999,-9999,-9999,-9999
30,"Region 30","Unclassified regions",135,0.469024,3453,3496,0,20230607," 15:54:04.2650",999,999,227885353.599825,36,85.485898,7.445108,0.579952,2.409,1.14717,9.292953,0,90,-1.67353,4.969,1.721977,1.3781,2.88178,11.9702,0.469024,-9999,6.52589,7.590756,5.375602,-0.589406,-9999,-9999,-9999,-9999,-9999,-9999
34,"Region 34","Unclassified regions",134,0.655562,672,760,0,20230607," 15:55:39.4730",999,999,6234875745.4323,83,97.731804,17.222225,1.458127,3.1604,4.255682,28.926449,0,90,-14.918652,10.295,1.006218,1.711904,15.011414,32.5361,0.655562,-9999,15.60722,18.966564,8.083657,-10.616224,-9999,-9999,-9999,-9999,-9999,-9999
35,"Region 35","Unclassified regions",134,0.376078,3663,3690,0,20230607," 16:01:24.9490",999,999,59090344.4430413,28,83.502271,7.153227,0.443776,1.1424,1.351272,6.966396,0,-90,1.193087,3.14,1.167941,2.802388,1.393455,3.5871,0.376078,-9999,6.711932,7.466666,5.815021,1.279188,-9999,-9999,-9999,-9999,-9999,-9999
11,"Region 11","Unclassified regions",113,0.485648,3931,3959,0,20230607," 16:31:45.4460",999,999,524346356.97505,19,88.679424,6.743298,0.208316,0.5249,1.058966,2.548274,0,-90,-0.128924,3.26,5.267511,1.226909,0.679109,1.7113,0.485648,-9999,5.135702,5.633639,4.83228,0.777089,-9999,-9999,-9999,-9999,-9999,-9999
39,"Region 39","Unclassified regions",133,0.457998,345,485,0,20230607," 16:32:34.6620",999,999,210063534.862618,126,84.636318,11.181244,0.566428,1.9733,2.376642,18.171191,0,90,-8.369932,16.076,1.08793,2.562287,9.105902,31.7228,0.457998,-9999,9.480026,11.480921,5.334977,-5.521117,-9999,-9999,-9999,-9999,-9999,-9999
40,"Region 40","Unclassified regions",133,0.437669,0,7,0,20230607," 16:31:47.5730",999,999,76060040.9269131,4,88.077759,6.643498,0.220046,0.4677,0.269027,0.596058,0,-90,-0.138104,0.841,1.339998,1.15471,0.185059,0.3934,0.437669,-9999,5.443843,5.487858,5.418935,0.061026,-9999,-9999,-9999,-9999,-9999,-9999
43,"Region 43","Unclassified regions",132,0.469169,1018,1062,0,20230614," 00:00:01.6160",999,999,312517970.933111,39,86.227786,9.856801,0.834869,8.0318,2.230207,89.666633,0,90,-4.046394,4.899,1.010782,8.510897,4.090021,39.3477,0.469169,-9999,9.328652,12.052423,6.507383,-4.553357,-9999,-9999,-9999,-9999,-9999,-9999
44,"Region 44","Unclassified regions",131,0.497371,2558,2600,0,20230614," 00:50:41.5430",999,999,458798457.554893,33,91.616068,15.817139,0.874874,1.3999,1.700613,2.301582,0,90,-4.010422,4.584,1,1.015204,4.010422,6.4171,0.497371,-9999,12.659109,15.752808,9.602765,-6.150043,-9999,-9999,-9999,-9999,-9999,-9999
45,"Region 45","Unclassified regions",131,0.356667,2533,2542,0,20230614," 00:50:36.9590",999,999,454086615.461288,9,96.696639,20.94033,1.384416,1.5739,2.333774,2.917325,0,90,-1.376109,0.994,1,1.007547,1.376109,1.5644,0.356667,-9999,20.14925,21.044898,19.526317,-1.518581,-9999,-9999,-9999,-9999,-9999,-9999
46,"Region 46","Unclassified regions",131,0.399408,2515,2521,0,20230614," 00:50:34.8630",999,999,2410388220.65607,7,103.592761,24.317893,1.04138,1.2482,1.312916,1.473286,0,90,-0.691476,0.664,1,1.006718,0.691476,0.8288,0.399408,-9999,23.854546,24.237608,23.472406,-0.765202,-9999,-9999,-9999,-9999,-9999,-9999
49,"Region 49","Unclassified regions",130,0.332497,3013,3072,0,20230614," 02:00:29.9120",999,999,644476070.499719,37,89.389601,13.970088,1.170471,1.5626,2.233877,12.181273,0,90,-7.663076,6.547,1,1.048301,7.663076,10.2304,0.332497,-9999,13.628628,18.031309,9.123639,-8.90767,-9999,-9999,-9999,-9999,-9999,-9999
52,"Region 52","Unclassified regions",129,0.358044,2219,2292,0,20230614," 02:57:41.1400",999,999,91043191.8704838,46,83.321773,11.649063,0.896487,1.2282,2.036315,2.878451,0,-90,7.155761,7.982,1,1.02446,7.155761,9.8033,0.358044,-9999,11.102909,15.138756,6.17556,8.963195,-9999,-9999,-9999,-9999,-9999,-9999
12,"Region 12","Unclassified regions",112,0.527815,701,715,0,20230614," 12:03:57.7160",999,999,84041315.777392,15,85.648753,3.874535,0.145392,0.3995,0.502146,0.877415,0,-90,0.180759,1.539,1.237883,1.050598,0.223758,0.6148,0.527815,-9999,3.793317,3.837687,3.726624,0.071265,-9999,-9999,-9999,-9999,-9999,-9999
53,"Region 53","Unclassified regions",128,0.392426,844,870,0,20230614," 12:11:27.6040",999,999,618909319.333349,26,89.049607,6.346284,0.342743,0.4051,0.675693,0.692239,0,90,-0.976475,2.849,1,1.051133,0.976475,1.1541,0.392426,-9999,4.568173,5.097026,4.045495,-1.051531,-9999,-9999,-9999,-9999,-9999,-9999
54,"Region 54","Unclassified regions",128,0.409906,731,746,0,20230614," 12:11:14.5660",999,999,159092103.105341,16,85.820727,4.134633,0.290933,0.9056,0.596814,5.068916,0,90,-0.34148,1.662,1.415982,1.684445,0.48353,1.5051,0.409906,-9999,3.714608,4.152425,3.471269,-0.655863,-9999,-9999,-9999,-9999,-9999,-9999
