File,Foraging (Y/N),Seal_Presence,Date,File_Timestamp,Time_In_1,Time_Out_1,Time_In_2,Time_Out_2,Time_In_3,Time_Out_3,Time_In_4,Time_Out_4,Time_In_5,Time_Out_5,Time_In_6,Time_Out_6,Cumulative_Time_m,Cumulative_Time_s,TAST_Status,Notes
May_23_2025_131113_2510,,N,6/6/25, 8:38:12 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2511,,N,6/6/25, 8:46:36 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2512,,N,6/6/25, 8:54:52 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2513,,N,6/6/25, 9:02:50 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2514,,N,6/6/25, 9:10:40 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2515,,N,6/6/25, 9:18:28 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2516,,N,6/6/25, 9:26:20 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2517,,N,6/6/25, 9:34:04 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2518,,N,6/6/25, 9:41:46 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2519,,N,6/6/25, 9:49:28 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2520,,N,6/6/25, 9:57:14 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2521,,N,6/6/25, 10:05:00 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2522,,N,6/6/25, 10:12:42 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2523,,N,6/6/25, 10:20:14 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2524,,N,6/6/25, 10:27:36 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2525,,N,6/6/25, 10:34:56 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2526,,N,6/6/25, 10:42:20 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2527,,N,6/6/25, 10:49:44 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2528,,N,6/6/25, 10:57:12 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2529,,N,6/6/25, 11:04:40 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2530,,N,6/6/25, 11:12:00 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2531,,N,6/6/25, 11:19:04 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2532,,N,6/6/25, 11:26:14 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2533,,N,6/6/25, 11:33:34 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2534,,N,6/6/25, 11:40:52 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2535,,N,6/6/25, 11:48:26 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2536,,N,6/6/25, 11:56:02 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2537,,N,6/6/25, 12:03:50 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2538,,N,6/6/25, 12:11:40 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2539,,N,6/6/25, 12:19:28 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2540,,N,6/6/25, 12:27:10 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2541,,N,6/6/25, 12:34:30 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2542,,N,6/6/25, 12:42:06 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2543,,N,6/6/25, 12:49:54 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2544,,N,6/6/25, 12:57:52 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2545,,N,6/6/25, 1:05:42 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2546,,N,6/6/25, 1:13:36 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2547,,N,6/6/25, 1:21:46 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2548,,N,6/6/25, 1:29:56 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2549,,N,6/6/25, 1:38:00 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2550,,N,6/6/25, 1:45:42 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2551,,N,6/6/25, 1:53:16 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2552,,N,6/6/25, 2:01:02 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2553,,N,6/6/25, 2:08:56 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2554,,N,6/6/25, 2:16:56 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2555,,N,6/6/25, 2:25:16 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2556,,N,6/6/25, 2:33:40 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2557,,N,6/6/25, 2:41:44 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2558,,N,6/6/25, 2:49:42 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2559,,N,6/6/25, 2:57:36 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2560,,N,6/6/25, 3:05:32 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2561,,N,6/6/25, 3:13:24 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2562,,N,6/6/25, 3:21:28 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2563,,N,6/6/25, 3:29:32 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2564,,N,6/6/25, 3:37:42 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2565,,N,6/6/25, 3:46:04 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2566,,N,6/6/25, 3:54:36 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2567,,N,6/6/25, 4:03:14 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2568,,N,6/6/25, 4:11:50 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2569,,N,6/6/25, 4:20:16 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2570,,N,6/6/25, 4:28:38 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2571,,N,6/6/25, 4:37:04 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2572,,N,6/6/25, 4:45:28 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2573,,N,6/6/25, 4:53:44 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2574,,N,6/6/25, 5:02:16 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2575,,N,6/6/25, 5:10:58 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2576,,N,6/6/25, 5:19:44 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2577,,N,6/6/25, 5:28:26 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2578,,N,6/6/25, 5:36:50 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2579,,N,6/6/25, 5:45:08 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2580,,N,6/6/25, 5:53:32 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2581,,N,6/6/25, 6:01:54 PM,,,,,,,,,,,,,0,0,ON,"There is something large but it floats really slowly, doesn't change orientation and doesn't move"
May_23_2025_131113_2582,,N,6/6/25, 6:10:16 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2583,,N,6/6/25, 6:18:38 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2584,,N,6/6/25, 6:27:00 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2585,,N,6/6/25, 6:35:20 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2586,,N,6/6/25, 6:43:44 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2587,,N,6/6/25, 6:52:12 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2588,,N,6/6/25, 7:00:48 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2589,,N,6/6/25, 7:09:24 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2590,,N,6/6/25, 7:18:00 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2591,,N,6/6/25, 7:26:26 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2592,,N,6/6/25, 7:34:54 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2593,,N,6/6/25, 7:43:18 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2594,,N,6/6/25, 7:51:46 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2595,,N,6/6/25, 8:00:22 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2596,,N,6/6/25, 8:08:52 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2597,,N,6/6/25, 8:17:28 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2598,,N,6/6/25, 8:26:08 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2599,,N,6/6/25, 8:34:50 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2600,,N,6/6/25, 8:43:28 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2601,,N,6/6/25, 8:51:58 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2602,,N,6/6/25, 9:00:12 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2603,,N,6/6/25, 9:08:28 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2604,,N,6/6/25, 9:16:54 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2605,,N,6/6/25, 9:25:26 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2606,,N,6/6/25, 9:33:58 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2607,,N,6/6/25, 9:42:32 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2608,,N,6/6/25, 9:51:02 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2609,,N,6/6/25, 9:59:32 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2610,,N,6/6/25, 10:08:00 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2611,,N,6/6/25, 10:16:24 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2612,,N,6/6/25, 10:24:40 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2613,,N,6/6/25, 10:32:54 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2614,,N,6/6/25, 10:41:04 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2615,,N,6/6/25, 10:49:18 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2616,,N,6/6/25, 10:57:08 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2617,,N,6/6/25, 11:04:54 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2618,,N,6/6/25, 11:12:26 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2619,,N,6/6/25, 11:19:56 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2620,,N,6/6/25, 11:27:20 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2621,,N,6/6/25, 11:34:44 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2622,,N,6/6/25, 11:42:24 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2623,,N,6/6/25, 11:49:46 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2624,,N,6/6/25, 11:57:16 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2625,,N,6/7/25, 12:04:46 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2626,,N,6/7/25, 12:12:18 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2627,,N,6/7/25, 12:20:02 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2628,,N,6/7/25, 12:27:44 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2629,,N,6/7/25, 12:35:30 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2630,,N,6/7/25, 12:43:26 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2631,,N,6/7/25, 12:51:24 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2632,,N,6/7/25, 12:59:30 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2633,,N,6/7/25, 1:07:42 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2634,,N,6/7/25, 1:15:54 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2635,,N,6/7/25, 1:24:14 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2636,,N,6/7/25, 1:32:36 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2637,,N,6/7/25, 1:40:44 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2638,,N,6/7/25, 1:49:10 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2639,,N,6/7/25, 1:57:42 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2640,,N,6/7/25, 2:06:16 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2641,,N,6/7/25, 2:14:56 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2642,,N,6/7/25, 2:23:36 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2643,,N,6/7/25, 2:32:14 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2644,,N,6/7/25, 2:40:40 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2645,,N,6/7/25, 2:49:06 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2646,,N,6/7/25, 2:57:34 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2647,,N,6/7/25, 3:05:58 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2648,,N,6/7/25, 3:14:04 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2649,,N,6/7/25, 3:22:16 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2650,,N,6/7/25, 3:30:40 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2651,,N,6/7/25, 3:39:08 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2652,,N,6/7/25, 3:47:36 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2653,,N,6/7/25, 3:56:12 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2654,,N,6/7/25, 4:04:30 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2655,,N,6/7/25, 4:12:22 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2656,,N,6/7/25, 4:20:08 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2657,,N,6/7/25, 4:28:00 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2658,,N,6/7/25, 4:36:04 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2659,,N,6/7/25, 4:44:00 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2660,,N,6/7/25, 4:52:14 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2661,,N,6/7/25, 5:00:42 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2662,,N,6/7/25, 5:09:10 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2663,,N,6/7/25, 5:17:30 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2664,,N,6/7/25, 5:25:50 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2665,,N,6/7/25, 5:34:00 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2666,,N,6/7/25, 5:42:14 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2667,,N,6/7/25, 5:50:36 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2668,,N,6/7/25, 5:59:08 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2669,,N,6/7/25, 6:07:42 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2670,,N,6/7/25, 6:16:14 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2671,,N,6/7/25, 6:24:48 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2672,,N,6/7/25, 6:33:12 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2673,,N,6/7/25, 6:41:40 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2674,,N,6/7/25, 6:50:00 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2675,,N,6/7/25, 6:58:18 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2676,,N,6/7/25, 7:06:26 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2677,,N,6/7/25, 7:14:18 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2678,,N,6/7/25, 7:22:12 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2679,,N,6/7/25, 7:30:02 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2680,,N,6/7/25, 7:38:06 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2681,,N,6/7/25, 7:46:04 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2682,,N,6/7/25, 7:53:52 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2683,,N,6/7/25, 8:01:46 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2684,,N,6/7/25, 8:09:52 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2685,,N,6/7/25, 8:18:14 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2686,,N,6/7/25, 8:26:38 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2687,,N,6/7/25, 8:35:06 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2688,,N,6/7/25, 8:43:38 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2689,,N,6/7/25, 8:52:08 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2690,,N,6/7/25, 9:00:32 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2691,,N,6/7/25, 9:09:06 AM,,,,,,,,,,,,,0,0,ON,Lots of birds
May_23_2025_131113_2692,,N,6/7/25, 9:17:44 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2693,,N,6/7/25, 9:26:20 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2694,,N,6/7/25, 9:35:00 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2695,,N,6/7/25, 9:43:34 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2696,,N,6/7/25, 9:51:48 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2697,,N,6/7/25, 10:00:02 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2698,,N,6/7/25, 10:07:56 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2699,,N,6/7/25, 10:15:42 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2700,,N,6/7/25, 10:23:00 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2701,,N,6/7/25, 10:31:08 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2702,,N,6/7/25, 10:39:00 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2703,,N,6/7/25, 10:46:26 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2704,,N,6/7/25, 10:53:50 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2705,,N,6/7/25, 11:01:00 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2706,,N,6/7/25, 11:08:02 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2707,,N,6/7/25, 11:15:14 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2708,,N,6/7/25, 11:22:26 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2709,,N,6/7/25, 11:29:38 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2710,,N,6/7/25, 11:36:50 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2711,,N,6/7/25, 11:43:54 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2712,,N,6/7/25, 11:50:52 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2713,,N,6/7/25, 11:57:48 AM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2714,,N,6/7/25, 12:04:54 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2715,,N,6/7/25, 12:12:14 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2716,,N,6/7/25, 12:19:12 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2717,,N,6/7/25, 12:26:22 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2718,,N,6/7/25, 12:33:42 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2719,,N,6/7/25, 12:40:48 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2720,,N,6/7/25, 12:48:00 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2721,,N,6/7/25, 12:55:16 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2722,,N,6/7/25, 1:02:40 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2723,,N,6/7/25, 1:10:10 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2724,,N,6/7/25, 1:17:54 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2725,,N,6/7/25, 1:25:42 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2726,,N,6/7/25, 1:33:32 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2727,,N,6/7/25, 1:41:22 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2728,,N,6/7/25, 1:49:04 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2729,,N,6/7/25, 1:56:56 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2730,N,Y,6/7/25, 2:04:46 PM,21:10:25,21:10:29,,,,,,,,,,,0:00:04,4,ON,
May_23_2025_131113_2731,,N,6/7/25, 2:12:46 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2732,,N,6/7/25, 2:20:48 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2733,,N,6/7/25, 2:28:12 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2734,,N,6/7/25, 2:35:26 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2735,,N,6/7/25, 2:42:48 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2736,,N,6/7/25, 2:50:18 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2737,,N,6/7/25, 2:57:52 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2738,,N,6/7/25, 3:05:16 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2739,,N,6/7/25, 3:12:38 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2740,,N,6/7/25, 3:20:02 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2741,,N,6/7/25, 3:27:22 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2742,,N,6/7/25, 3:34:48 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2743,,N,6/7/25, 3:42:26 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2744,,N,6/7/25, 3:49:44 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2745,,N,6/7/25, 3:57:06 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2746,,N,6/7/25, 4:04:44 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2747,,N,6/7/25, 4:12:30 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2748,,N,6/7/25, 4:20:30 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2749,,N,6/7/25, 4:28:40 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2750,,N,6/7/25, 4:37:06 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2751,,N,6/7/25, 4:45:26 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2752,,N,6/7/25, 4:53:50 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2753,,N,6/7/25, 5:02:26 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2754,,N,6/7/25, 5:11:04 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2755,,N,6/7/25, 5:19:42 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2756,,N,6/7/25, 5:28:18 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2757,,N,6/7/25, 5:36:54 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2758,,N,6/7/25, 5:45:38 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2759,,N,6/7/25, 5:54:06 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2760,,N,6/7/25, 6:02:30 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2761,,N,6/7/25, 6:10:52 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2762,,N,6/7/25, 6:19:16 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2763,,N,6/7/25, 6:27:42 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2764,,N,6/7/25, 6:36:08 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2765,,N,6/7/25, 6:44:42 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2766,,N,6/7/25, 6:53:22 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2767,,N,6/7/25, 7:02:06 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2768,,N,6/7/25, 7:10:40 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2769,,N,6/7/25, 7:19:24 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2770,,N,6/7/25, 7:28:18 PM,,,,,,,,,,,,,0,0,ON,Something in the file but it does not make me think it is a seal
May_23_2025_131113_2771,,N,6/7/25, 7:37:16 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2772,,N,6/7/25, 7:46:12 PM,,,,,,,,,,,,,0,0,ON,
May_23_2025_131113_2773,,N,6/7/25, 7:55:02 PM,,,,,,,,,,,,,0,0,ON,
