taxonomic_path	sample_id	reason	reads
Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	13
Chromista;NA;Dinophyceae;Gonyaulacales;Ceratiaceae;Tripos	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	3
Plantae;Streptophyta;Magnoliopsida;Alismatales;Zosteraceae;Zostera	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	97
Chromista;Bacillariophyta;Coscinodiscophyceae;Stephanodiscales;Stephanodiscaceae;Cyclotella;Cyclotella choctawhatcheeana	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Fragilariophyceae;Licmophorales;Ulnariaceae;Catacombas;Catacombas gaillonii	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	2
Protozoa;NA;Choanoflagellata;Craspedida;Salpingoecidae;Bicosta;Bicosta minor	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	24
Chromista;Ciliophora;Spirotrichea;Choreotrichida;Strombidinopsidae;Strombidinopsis;Strombidinopsis sp. JG-2011a	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;Apicomplexa;Conoidasida;Eugregarinorida	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	345
Animalia;Annelida;Polychaeta;Phyllodocida;Hesionidae	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	19
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Sulfitobacter;Sulfitobacter sp. Gp-4-5.2.1-voll	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa rotundata	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	62
Protozoa;NA;Ichthyosporea;Ichthyophonida;NA;Sphaeroforma	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	34
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	35
Chromista;NA;Bigyra	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	32
Chromista;Cercozoa;Imbricatea;Euglyphida;Paulinellidae;Paulinella;Paulinella chromatophora	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Arthropoda;Hexanauplia;Calanoida;Calanidae;Calanus	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Rotifera;Eurotatoria;Ploima;Trichocercidae;Trichocerca;Trichocerca mucosa	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	39
Chromista;NA;Phaeophyceae;Laminariales	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	42
Chromista;NA;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium fundyense	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	3
Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Modiolus;Modiolus americanus	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	921
Bacteria;Pseudomonadota;Gammaproteobacteria;NA;NA;NA;SAR86 cluster bacterium	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	80
Chromista;NA;Dinophyceae;Peridiniales;Amphidiniopsidaceae	JDFB_BK2_04_062625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium sp. Dino2	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	153
Chromista;NA;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium;Symbiodinium sp. XuwenPT	JDFB_BK2_07_073025	Taxon had fewer than 5 total project-wide reads	2
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;Ciliophora;Spirotrichea;Tintinnida	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	1835
Chromista;Haptophyta	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	40
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	41
Chromista;Bacillariophyta;Fragilariophyceae;Licmophorales;Ulnariaceae;Tabularia	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	174
Archaea;Candidatus Thermoplasmatota;Candidatus Poseidoniia;Candidatus Poseidoniales;Candidatus Thalassarchaeaceae;Candidatus Thalassarchaeum;Candidatus Thalassoarchaea mediterranii	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	503
Chromista;NA;Dinophyceae;Suessiales;Suessiaceae;Protodinium;Protodinium simplex	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	1789
Chromista;NA;Dinophyceae;Peridiniales;Podolampadaceae;Roscoffia;Roscoffia capitata	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	5
Chromista;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	175
Chromista;NA;Dinophyceae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	1836
Animalia;Arthropoda;Insecta;Thysanoptera;Thripidae;Australothrips;Australothrips bicolor	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	216
Chromista;Ciliophora;Litostomatea;Cyclotrichida;Mesodiniidae;Mesodinium;Mesodinium sp.	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Arthropoda;Hexanauplia;Calanoida;Paracalanidae;Paracalanus;Paracalanus parvus	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	2849
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia longissima	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	348
Animalia;Cnidaria;Hydrozoa;Siphonophorae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	29
Chromista;NA;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa rotundata	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	179
Animalia;Arthropoda;Insecta;Thysanoptera	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	17
Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Pseudotomentella;Pseudotomentella sp.	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	11
Plantae;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas pusilla	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	78
Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Wilcoxina;Wilcoxina alaskana	JDFB_BK2_07_073025	Taxon had fewer than 5 total project-wide reads	2
Plantae;Streptophyta;Jungermanniopsida	JDFB_BK2_07_073025	Taxon had fewer than 5 total project-wide reads	2
Plantae;Streptophyta;Magnoliopsida;Vitales;Vitaceae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	6
Plantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales;Chlorodendraceae;Tetraselmis	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	23
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	18
Chromista;Ciliophora;Oligohymenophorea;Thigmotrichida	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	212
Chromista;NA;Cryptophyceae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	65
Chromista;Ciliophora;Spirotrichea	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	370
Chromista;Bacillariophyta;Coscinodiscophyceae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	216
Fungi;Basidiomycota;Agaricomycetes;Polyporales;Postiaceae;Oligoporus;Oligoporus balsameus	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	5
Chromista;Ciliophora;Spirotrichea;NA;Tontoniidae;Pseudotontonia;Pseudotontonia sp. JG-2011a	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	26
Animalia;Cnidaria;Hydrozoa;Siphonophorae;Diphyidae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	68
Bacteria;Pseudomonadota;Gammaproteobacteria;NA;NA;NA;SAR86 cluster bacterium	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	31
Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	31
Animalia;Cnidaria;Hydrozoa;Siphonophorae;Diphyidae;Lensia;Lensia cossack	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	581
Animalia;Mollusca;Bivalvia;Venerida;Veneridae;Saxidomus;Saxidomus purpurata	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	20
Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmaceae;Desmodesmus;Desmodesmus abundans	JDFB_BK2_07_073025	Taxon had fewer than 5 total project-wide reads	2
Plantae;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	8
Eukaryota	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	21055
Animalia;Arthropoda;Hexanauplia;Calanoida;Paracalanidae;Paracalanus	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	52
Chromista;Ciliophora;Oligohymenophorea	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	288
Chromista;Ciliophora;Heterotrichea;Heterotrichida	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	1525
Chromista;NA;Dinophyceae;Suessiales;Suessiaceae;Pelagodinium;Pelagodinium beii	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	10
Fungi;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;Verrucaria tectorum	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	73
Chromista;Bacillariophyta	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	190
Plantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales;Chlorodendraceae;Tetraselmis;Tetraselmis cordiformis	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	2263
Animalia;Mollusca;Bivalvia;Venerida;Sphaeriidae;Sphaerium;Sphaerium striatinum	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	1256
Animalia;Mollusca;Bivalvia;Venerida;Cyrenidae;Corbicula	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	6
Plantae;Streptophyta;Magnoliopsida;Ericales;Sapotaceae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;Ciliophora;Oligohymenophorea;Thigmotrichida;Ancistridae;Ancistrum;Ancistrum crassum	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	20
Chromista;NA;Dinophyceae;Gymnodiniales;Warnowiaceae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;Ciliophora;Heterotrichea;Heterotrichida;Stentoridae;Stentor;Stentor amethystinus	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	12
Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;NA;NA;Malasseziales sp.	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	4245
Plantae;Streptophyta;Magnoliopsida;Caryophyllales	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	3
Plantae;Streptophyta;Magnoliopsida	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	176
Animalia;Mollusca;Bivalvia;Venerida	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	113
Chromista;Apicomplexa;Conoidasida;Eugregarinorida	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	27
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus fumigatus	JDFB_BK2_07_073025	Taxon had fewer than 5 total project-wide reads	2
Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmaceae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	2
Protozoa;Euglenozoa;Euglenida;Eutreptiales;NA;Eutreptiella;Eutreptiella eupharyngea	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	924
Animalia;Annelida;Polychaeta;Spionida	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	168
Chromista;Ciliophora;Spirotrichea;Tintinnida;Codonellidae;Tintinnopsis;Tintinnopsis parvula	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	5
Plantae;Streptophyta;Magnoliopsida;Malpighiales	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	6
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira sp.	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	6
Chromista;NA;Cryptophyceae;Kathablepharidacea;Katablepharidaceae;Leucocryptos;Leucocryptos marina	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	16
Chromista;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Ditylum;Ditylum brightwellii	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	350
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium sp. Dino3	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	385
Chromista;Oomycota	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	4
Animalia;Mollusca;Bivalvia	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	84
Protozoa;NA;Choanoflagellata;NA;NA;NA;Choanoflagellata sp.	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	121
Chromista;NA;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium veneficum	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	128
Plantae;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	55
Animalia;Mollusca;Bivalvia;Venerida;Vesicomyidae;Archivesica;Archivesica marissinica	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	7
Chromista;NA;Dinophyceae;Gymnodiniales;Kareniaceae;Karenia	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Ciliophora;Spirotrichea;NA;Strombidiidae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	48
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Pentapharsodinium;Pentapharsodinium tyrrhenicum	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Arthropoda	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	2
Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia furfur	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	98
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira hendeyi	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	9
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira minima	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	5
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;Ciliophora;Litostomatea;Cyclotrichida;Mesodiniidae;Mesodinium	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	11
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia delicatissima	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	57
Animalia;Chordata;Actinopteri;Uranoscopiformes;Ammodytidae	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;NA;Raphidophyceae;Chattonellales;Chattonellaceae;Heterosigma;Heterosigma akashiwo	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	1269
Chromista;NA;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa triquetra	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	15
Chromista;NA;Dinophyceae;Suessiales	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	13
Chromista;NA;Dictyochophyceae;Pedinellales;NA;Pteridomonas;Pteridomonas danica	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	27
Chromista;Ciliophora	JDFB_BK2_07_073025	Decontaminated read was in sample with fewer than 1 reads	15
Chromista;Ciliophora;Spirotrichea;Euplotida;Euplotidae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira minima	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	202
Chromista;Haptophyta;NA;Prymnesiales;Chrysochromulinaceae;Chrysochromulina	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	106
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA;Verrucomicrobiaceae bacterium	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	4
Plantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales;Chlorodendraceae;Tetraselmis	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	991
Chromista;Ciliophora	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	393
Chromista;NA;Bigyra;Thraustochytrida;Thraustochytriaceae;Aplanochytrium;Aplanochytrium stocchinoi	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	226
Bacteria;Verrucomicrobia	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Haptophyta;NA;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina simplex	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	147
Plantae;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas australis	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;NA;Cryptophyceae;Pyrenomonadales;Geminigeraceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Coscinodiscophyceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	34
Plantae;Prasinodermophyta;Prasinodermophyceae;Prasinodermales;Prasinodermaceae;Prasinoderma	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	13
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus;Minidiscus trioculatus	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	5
Chromista;NA;Cryptophyceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	689
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros socialis	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2239
Animalia;Arthropoda;Hexanauplia;Calanoida;Paracalanidae;Paracalanus	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	195
Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia sp.	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	619
Chromista;Ciliophora;Spirotrichea;Tintinnida;Tintinnidae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	175
Chromista;NA;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;Amoebophrya sp. ex Gymnodinium instriatum	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	4
Plantae;Streptophyta;Magnoliopsida	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	871
Chromista;Bacillariophyta;Coscinodiscophyceae;Stephanodiscales;Stephanodiscaceae;Cyclotella;Cyclotella bodanica	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;Ciliophora;Heterotrichea;Heterotrichida	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	30
Chromista;NA;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2036
Chromista;NA;Dinophyceae;Amphidiniales;Amphidiniaceae;Amphidinium;Amphidinium carterae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	15
Chromista;Bacillariophyta;Mediophyceae;Hemiaulales;Hemiaulaceae;Eucampia	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	13311
Chromista;NA;Chrysophyceae;Chromulinales;Chromulinaceae;Spumella;Spumella obliqua	JDFB_BK2_09_082625	Taxon had fewer than 5 total project-wide reads	2
Plantae;Streptophyta;Magnoliopsida;Rosales;Ulmaceae;Holoptelea;Holoptelea integrifolia	JDFB_BK2_09_082625	Taxon had fewer than 5 total project-wide reads	2
Plantae;Chlorophyta;Trebouxiophyceae;Trebouxiales;Trebouxiaceae;Parietochloris	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	26
Chromista;NA;Dinophyceae;Suessiales;Suessiaceae;Piscinoodinium;Piscinoodinium sp. RWL-2007	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira hendeyi	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	27
Chromista;Ciliophora;Spirotrichea;Tintinnida	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;NA;Dinophyceae;Noctilucales;Noctilucaceae;Noctiluca;Noctiluca sp.	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	199
Protozoa;NA;NA;Rotosphaerida;Nucleariidae;Nuclearia	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
Plantae;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	492
Bacteria;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas hydrophila	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3625
Chromista;NA;Bigyra;Labyrinthulida;Labyrinthulaceae;Labyrinthula	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	27
Chromista;Bacillariophyta;Coscinodiscophyceae;Melosirales;Stephanopyxidaceae;Stephanopyxis;Stephanopyxis turris	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	207
Animalia;Arthropoda;Hexanauplia;Calanoida;Paracalanidae;Paracalanus;Paracalanus parvus	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	9770
Chromista;Bacillariophyta;Coscinodiscophyceae;Stephanodiscales;Stephanodiscaceae;Cyclotella;Cyclotella sp. 119	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	562
Plantae;Streptophyta;Magnoliopsida;Vitales;Vitaceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	11
Chromista;NA;Bigyra;Bicosoecida;Cafeteriaceae;Cafeteria;Cafeteria minima	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;Cercozoa	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	712
Plantae;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Phoenix	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	11
Animalia;Arthropoda;Thecostraca;Pollicipedomorpha;Pollicipedidae;Pollicipes;Pollicipes polymerus	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	12
Plantae;Streptophyta;Magnoliopsida;Sapindales;Rutaceae	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Bigyra;Thraustochytrida;Thraustochytriaceae;Aplanochytrium;Aplanochytrium sp. S1a	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2688
Chromista;NA;NA;Telonemida;NA;Telonema;Telonema antarcticum	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	54
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Phaffomycetaceae;Cyberlindnera;Cyberlindnera jadinii	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	59
Chromista;NA;Chrysophyceae;NA;NA;NA;Chrysophyceae sp. I8	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	641
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Chrysophyceae;Chromulinales	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	523
Eukaryota	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	26017
Chromista;NA;Bigyra;Thraustochytrida;Thraustochytriaceae;Aplanochytrium;Aplanochytrium sp. SC1-1	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	34
Chromista;NA;Chrysophyceae;Chromulinales;Chromulinaceae;Ochromonas;Ochromonas sp. TCS-2004	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	2
Plantae;Chlorophyta;Pyramimonadophyceae;Pyramimonadales	JDFB_BK2_09_082625	Decontaminated read was in sample with fewer than 1 reads	3
