taxonomic_path	common_name	% samples positive in project
Bacteria;Pseudomonadota;Oligoflexia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio	""	0.81
Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella violea	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Candidatus Berkiella;Candidatus Berkiella cookevillensis	""	0.81
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Yamadazyma	""	1.63
Chromista;Ciliophora;Prostomatea;Prorodontida;Holophryidae;Pelagothrix;Pelagothrix alveolata	""	0.81
Plantae;Rhodophyta;Rhodellophyceae;Rhodellales;Rhodellaceae;Neorhodella;Neorhodella cyanea	""	0.81
Plantae;Streptophyta;Magnoliopsida;Cucurbitales;Anisophylleaceae;Combretocarpus;Combretocarpus rotundatus	""	0.81
Animalia;Annelida;Polychaeta;NA;Capitellidae	""	0.81
Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales	""	2.44
Animalia;Mollusca;Bivalvia;Galeommatida;Galeommatidae;Chlamydoconcha;Chlamydoconcha orcutti	""	0.81
Plantae;Streptophyta;Magnoliopsida;Boraginales;Cordiaceae;Cordia;Cordia curassavica	""	0.81
Chromista;Ciliophora;Oligohymenophorea;Sessilida;Epistylidae;Rhabdostyla;Rhabdostyla sp. 5 PPS-2010	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp.	""	1.63
Plantae;Streptophyta;Magnoliopsida;Myrtales	""	1.63
Chromista;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Goussia;Goussia sp.	""	0.81
Plantae;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Anethum;Anethum graveolens	""	0.81
Animalia;Mollusca;Gastropoda;Nudibranchia;Eubranchidae;Eubranchus;Eubranchus sanjuanensis	""	0.81
Fungi;Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae	""	0.81
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus fumigatus	""	0.81
Protozoa;Discosea;Flabellinia;NA;Vannellidae;NA;Vannellidae sp.	""	0.81
Plantae;Chlorophyta;Ulvophyceae;Ulotrichales;Planophilaceae;Planophila	Sea Lettuces And Single-celled Algae	0.81
Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Mychonastaceae;Mychonastes;Mychonastes sp. DB6-29	""	0.81
Animalia;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Goniastrea	Closed brain coral	3.25
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. WJ14	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Parasphingorhabdus;Parasphingorhabdus flavimaris	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae	""	0.81
Plantae;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Citrus;Citrus obovoidea	""	0.81
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Acacia;Acacia aff. deltoidea x Acacia aff. stigmatophylla R5710	""	0.81
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia kunwiensis	""	0.81
Protozoa;Cercozoa;NA;Cercomonadida;Cercomonadidae;Cercomonas;Cercomonas sp.	""	1.63
Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae;Colpoda;Colpoda sp.	Ciliates	0.81
Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Pyrenophora;Pyrenophora tritici-repentis	""	0.81
Chromista;Ciliophora;Oligohymenophorea;Mobilida;Trichodinidae;Trichodina;Trichodina reticulata	""	0.81
Protozoa;NA;Choanoflagellata;Craspedida;Salpingoecidae;Salpingoeca;Salpingoeca kvevrii	""	0.81
Animalia;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Orbicella	""	0.81
Plantae;Streptophyta;Magnoliopsida;Proteales;Proteaceae	""	0.81
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema sp. NIES-16	""	0.81
Chromista;Cercozoa;NA;Glissomonadida	""	0.81
Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Auritella	Agarics	0.81
Animalia;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Coelastrea;Coelastrea palauensis	""	0.81
Animalia;Arthropoda;Malacostraca;Decapoda;Varunidae;Eriocheir;Eriocheir sinensis	Chinese freshwater edible crab	0.81
Chromista;Ciliophora;Litostomatea;Haptorida;Paraspathidiidae;Paraspathidium;Paraspathidium apofuscum	""	1.63
Chromista;Oomycota;NA;Pythiales;Pythiaceae;Globisporangium;Globisporangium iwayamae	""	0.81
Chromista;Cercozoa;Chlorarachniophyceae;NA;NA;Norrisiella;Norrisiella sphaerica	""	0.81
Chromista;NA;Dinophyceae;Phytodiniales;Phytodiniaceae;Spiniferodinium	""	0.81
Chromista;Endomyxa;Phytomyxea;Plasmodiophorida;Plasmodiophoridae;Polymyxa;Polymyxa graminis	""	2.44
Chromista;NA;Chrysophyceae;NA;NA;NA;Spumella-like flagellate JBNZ40	""	0.81
Animalia;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Nassarius;Nassarius succinctus	Dog whelks	0.81
Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus luteus	""	0.81
Chromista;Haptophyta;NA;Pavlovales;Pavlovaceae;Diacronema	""	0.81
Plantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Prototheca	""	0.81
Animalia;Rotifera;Eurotatoria;Ploima;Brachionidae;Notholca	Rotifers	0.81
Chromista;Ciliophora;Heterotrichea;Licnophorida;Licnophoridae;Licnophora	""	1.63
Fungi;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;Tremellales sp. LM477	""	1.63
Animalia;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Oulophyllia;Oulophyllia bennettae	""	1.63
Protozoa;Euglenozoa;Kinetoplastea;Neobodonida;Rhynchomonadidae;Rhynchomonas;Rhynchomonas nasuta	""	0.81
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Pisum;Pisum sativum	""	0.81
Chromista;Foraminifera;NA;Rotaliida;Stainforthiidae;Stainforthia;Stainforthia sp.	""	0.81
Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus sp. BHICB-J-Glo1	Fungi	1.63
Bacteria;Pseudomonadota;Deltaproteobacteria;NA;NA;NA;Olavius ilvae associated proteobacterium Delta 7	""	1.63
Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Ganoderma;Ganoderma tsugae	""	0.81
Chromista;Cercozoa;NA;Glissomonadida;Viridiraptoridae;Bodomorpha;Bodomorpha sp. HFCC 92	""	0.81
Chromista;NA;Bigyra;Thraustochytrida;Thraustochytriaceae;Aplanochytrium;Aplanochytrium blankum	""	0.81
Chromista;NA;Eustigmatophyceae;Eustigmatales;Monodopsidaceae;Monodopsis;Monodopsis subterranea	""	1.63
Bacteria;Pseudomonadota;Oligoflexia;Bacteriovoracales;Halobacteriovoraceae;Halobacteriovorax;Halobacteriovorax vibrionivorans	""	1.63
Plantae;Streptophyta;Magnoliopsida;Poales;Poaceae;Calamagrostis	""	0.81
Animalia;Rotifera;Eurotatoria;Flosculariaceae;Testudinellidae;Pompholyx;Pompholyx sulcata	""	0.81
Chromista;Ciliophora;Spirotrichea;Euplotida;Aspidiscidae;Aspidisca	""	0.81
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Monascus;Monascus sp. (in: ascomycete fungi)	""	0.81
Animalia;Platyhelminthes;Rhabditophora;Macrostomida	""	1.63
Plantae;Chlorophyta;Chlorophyceae;Protosiphonales;Protosiphonaceae;Protosiphon;Protosiphon botryoides	""	0.81
Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira sp. enrichment culture clone Aa01	""	0.81
Plantae;Streptophyta;Magnoliopsida;Liliales;Liliaceae	""	0.81
Chromista;Bacillariophyta;Bacillariophyceae;Thalassiophysales;Catenulaceae;Amphora;Amphora sp. 35	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae	""	0.81
Chromista;Bacillariophyta;Bacillariophyceae;Surirellales;Surirellaceae;Cymatopleura;Cymatopleura elliptica	Diatoms	0.81
Chromista;NA;Cryptophyceae;Pyrenomonadales;Pyrenomonadaceae;Rhodomonas;Rhodomonas sp. M1480	""	0.81
Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe	""	0.81
Animalia;Annelida;Polychaeta;Spionida;Spionidae;Spiophanes	Spionid worms	1.63
Fungi;Ascomycota;Dothideomycetes;Pleosporales;Morosphaeriaceae;Acrocalymma;Acrocalymma cycadis	""	0.81
Chromista;NA;Bigyra;Thraustochytrida;Thraustochytriaceae;Thraustochytrium;Thraustochytrium sp. HK1	""	0.81
Chromista;Bacillariophyta;Bacillariophyceae;Eunotiales;Eunotiaceae;Eunotia;Eunotia monodon	""	0.81
Plantae;Streptophyta;Magnoliopsida;Poales;Cyperaceae;Carex;Carex annectens	""	0.81
Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma tephrensis	""	1.63
Animalia;Bryozoa;Gymnolaemata	""	0.81
Plantae;Streptophyta;Magnoliopsida;Sapindales;Meliaceae;Aglaia	""	0.81
Plantae;Streptophyta;Magnoliopsida;Gentianales;Gentianaceae	""	0.81
Animalia;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla reniformis	""	0.81
Fungi;Zoopagomycota;Entomophthoromycetes;Entomophthorales;Entomophthoraceae;Entomophthora;Entomophthora schizophorae	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas sp. Gp-4-15.2.1	""	0.81
Protozoa;NA;NA;NA;Collodictyonidae;Diphylleia;Diphylleia rotans	""	1.63
Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea	Cupped oysters	0.81
Animalia;Arthropoda;Symphyla;NA;Scutigerellidae	""	0.81
Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Romancheinidae;Haplopoma;Haplopoma graniferum	Marine bryozoans	2.44
Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Melampsoraceae;Melampsora	Rust Fungi	1.63
Plantae;Streptophyta;Magnoliopsida;Solanales;Convolvulaceae;Calystegia;Calystegia pulchra	""	0.81
Chromista;Ciliophora;Heterotrichea;Heterotrichida;Climacostomidae;Climacostomum;Climacostomum virens	""	0.81
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Gilbertiodendron;Gilbertiodendron sp. ME-2015	""	1.63
Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xylella;Xylella fastidiosa	""	0.81
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Wickerhamiella;Wickerhamiella pararugosa	""	0.81
Fungi;Zoopagomycota	""	2.44
Chromista;Ciliophora;Phyllopharyngea;Exogenida;Ephelotidae;Ephelota;Ephelota gemmipara	""	1.63
Plantae;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Calamus;Calamus hollrungii	""	0.81
Chromista;NA;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium	Dinoflagellates	0.81
Animalia;Cnidaria;Hydrozoa;Anthoathecata;Corymorphidae;Hataia;Hataia parva	""	3.25
Chromista;NA;Polycystinea;Nassellaria;Plagiacanthidae;Lithomelissa;Lithomelissa sp. 8012	""	0.81
Plantae;Streptophyta;Magnoliopsida;Malpighiales;Salicaceae	""	0.81
Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Stylonychia;Stylonychia pustulata	""	0.81
Plantae;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae	""	1.63
Plantae;Streptophyta;Charophyceae;Charales;Characeae;Nitella;Nitella rigida	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium sp. 1085	""	0.81
Plantae;Chlorophyta;Chlorophyceae;Oedogoniales;Oedogoniaceae;Oedogonium	Chlorophycean Green Algae	1.63
Animalia;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura haustor	""	0.81
Animalia;Arthropoda;Arachnida;Sarcoptiformes;Oribatulidae;Oribatula;Oribatula sakamorii	Mites	1.63
Animalia;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Gilia;Gilia reticulata	""	0.81
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;NA;NA;[Candida] sp. RWT23	""	0.81
Chromista;Ciliophora;Oligohymenophorea;Peniculida;Parameciidae;Paramecium;Paramecium sp. HB2	""	0.81
Plantae;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas sp. RCC831	Green algae	2.44
Chromista;NA;Phaeophyceae;Ectocarpales;Chordariaceae	""	0.81
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces sp.	""	1.63
Chromista;NA;Bigyra;Bicosoecida;Siluaniidae;Filos;Filos agilis	""	0.81
Plantae;Chlorophyta;Ulvophyceae;Ulvales;Bolbocoleonaceae;Bolbocoleon;Bolbocoleon piliferum	""	1.63
Bacteria;Pseudomonadota;Alphaproteobacteria;Maricaulales;Robiginitomaculaceae;Algimonas;Algimonas arctica	""	1.63
Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae;Pterula;Pterula gracilis	""	0.81
Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Pugetia;Pugetia fragilissima	Red algae	2.44
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Palleronia;Palleronia sediminis	""	2.44
Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Scylla;Scylla serrata	""	0.81
Animalia;Echinodermata;Holothuroidea;Apodida;Synaptidae	""	2.44
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Lablab;Lablab purpureus	""	0.81
Chromista;Ciliophora;Litostomatea;Pleurostomatida;Litonotidae;Litonotus;Litonotus sp. WS-2014b	""	1.63
Animalia;Mollusca;Bivalvia;Nuculida;Nuculidae;Ennucula;Ennucula tenuis	Little nut clam	1.63
Animalia;Porifera;Calcarea	""	0.81
Chromista;Endomyxa;Phytomyxea;Plasmodiophorida;Plasmodiophoridae	""	0.81
Plantae;Streptophyta;Magnoliopsida;Cucurbitales;Anisophylleaceae	""	0.81
Plantae;Chlorophyta;Trebouxiophyceae;NA;NA;Choricystis;Choricystis sp. AS-29	""	2.44
Fungi;Basidiomycota;Exobasidiomycetes;Exobasidiales	""	0.81
Animalia;Mollusca;Bivalvia;Cardiida;Cardiidae;Vasticardium;Vasticardium flavum	""	0.81
Plantae;Streptophyta;Magnoliopsida;Asparagales;Amaryllidaceae	""	0.81
Animalia;Chordata;Ascidiacea;Aplousobranchia;Polyclinidae;Aplidium;Aplidium pliciferum	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. CRF3-Ps-2	""	0.81
Plantae;Streptophyta;Polypodiopsida;Polypodiales;Aspleniaceae;Asplenium;Asplenium monanthes	""	0.81
Fungi;Ascomycota;Dothideomycetes;Pleosporales;Massarinaceae;Neottiosporina;Neottiosporina cylindrica	""	0.81
Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae	""	0.81
Bacteria;Pseudomonadota;Deltaproteobacteria;Myxococcales;NA;NA;Sorangiineae bacterium HB-1	""	1.63
Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;NA;Ceratobasidiaceae sp. CBS 501.93	Basidio's	0.81
Plantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Marvania;Marvania geminata	""	0.81
Chromista;Ciliophora;Armophorea	""	1.63
Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus heterosporum	""	0.81
Animalia;Arthropoda;Arachnida;Scorpiones;Buthidae;Buthus;Buthus occitanus	""	0.81
Chromista;Ciliophora;Litostomatea;Vestibuliferida;Pycnotrichidae;Buxtonella;Buxtonella sulcata	""	0.81
Animalia;Porifera;Demospongiae;Poecilosclerida;Microcionidae;Clathria;Clathria prolifera	""	1.63
Plantae;Streptophyta;Magnoliopsida;Sapindales;Meliaceae;Carapa;Carapa sp. 27 DK-2009	""	1.63
Chromista;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophryopsis;Diophryopsis hystrix	""	0.81
Chromista;Bacillariophyta;Bacillariophyceae;Cymbellales;Anomoeoneidaceae;Anomoeoneis;Anomoeoneis sphaerophora	""	0.81
Chromista;Haptophyta;NA;Isochrysidales;Isochrysidaceae;Isochrysis	""	0.81
Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus sp. 23 ZHNL-2013	Fungi	3.25
Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus	""	1.63
Plantae;Streptophyta;Magnoliopsida;Malpighiales;Rhizophoraceae;Rhizophora;Rhizophora mucronata	""	1.63
Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Neochloridaceae;Characiopodium	""	1.63
Plantae;Chlorophyta;Trebouxiophyceae;Chlorellales	Green algae	2.44
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Skermanella	""	1.63
Chromista;NA;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium elegans	""	1.63
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus terreus	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Skermanella;Skermanella sp. TT6	""	0.81
Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae	""	0.81
Animalia;Arthropoda;Arachnida;Sarcoptiformes;Lardoglyphidae;Lardoglyphus;Lardoglyphus sp. AD983	Mites	0.81
Fungi;Basidiomycota;NA;NA;NA;Jaculispora;Jaculispora submersa	Basidio's	0.81
Animalia;Arthropoda;Ostracoda;Podocopida;Candonidae	Ostracods	0.81
Chromista;Oomycota;NA;Peronosporales;Peronosporaceae;Peronospora;Peronospora belbahrii	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Hydrocarboniphaga;Hydrocarboniphaga effusa	""	0.81
Chromista;NA;Centroplasthelida;Pterocystida;Pterocystidae;Pterocystis;Pterocystis sp. JJP-2003	""	0.81
Chromista;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys;Diophrys blakeneyensis	""	0.81
Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Hyalorbilia;Hyalorbilia rotifera	""	0.81
Plantae;Streptophyta;Bryopsida;Hypnales;Fontinalaceae;Fontinalis;Fontinalis sp. SRC-2010	""	0.81
Chromista;Ciliophora;Heterotrichea;Heterotrichida;Blepharismidae;Blepharisma	""	0.81
Chromista;Bacillariophyta;Fragilariophyceae;Rhabdonematales;Grammatophoraceae;Grammatophora;Grammatophora marina	""	0.81
Protozoa;Heterolobosea;NA;NA;Vahlkampfiidae;Tetramitus;Tetramitus thorntoni	Amoebas	0.81
Plantae;Rhodophyta;Compsopogonophyceae;Compsopogonales;Compsopogonaceae;Compsopogonopsis;Compsopogonopsis leptoclados	""	1.63
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Acacia;Acacia polystachya	""	0.81
Plantae;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Isabbottia;Isabbottia ovalifolia	""	0.81
Plantae;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rosa;Rosa pendulina	""	0.81
Plantae;Streptophyta;Jungermanniopsida;Porellales;Frullaniaceae;Frullania;Frullania chevalieri	""	0.81
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Leptosiphonia;Leptosiphonia brodiei	""	1.63
Plantae;NA;Glaucocystophyceae;Gloeochaetales;Gloeochaetaceae;Gloeochaete;Gloeochaete wittrockiana	""	0.81
Protozoa;Endomyxa;NA;Vampyrellida	""	0.81
Animalia;Chordata;Aves;Passeriformes;Motacillidae;Motacilla;Motacilla alba	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;NA;Candidatus Competibacteraceae;Candidatus Competibacter;Candidatus Competibacter phosphatis	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio;Succinivibrio faecicola	""	1.63
Fungi;Basidiomycota;Tremellomycetes;Tremellales;Trimorphomycetaceae;Saitozyma	Jelly Fungi	0.81
Chromista;NA;Bigyra;Bicosoecida;Cafeteriaceae;Cafeteria	""	0.81
Animalia;Arthropoda;Arachnida;Araneae;Thomisidae	""	0.81
Animalia;Rotifera;Eurotatoria;Ploima;Brachionidae;Brachionus;Brachionus calyciflorus	""	0.81
Animalia;Rotifera;Eurotatoria;Ploima;Lepadellidae;Squatinella;Squatinella lamellaris	Rotifers	0.81
Plantae;Streptophyta;Magnoliopsida;Fagales;Fagaceae;Quercus;Quercus ilex	""	0.81
Chromista;NA;Polycystinea;Nassellaria	""	0.81
Animalia;Echinodermata;Holothuroidea;Apodida;Synaptidae;Leptosynapta;Leptosynapta clarki	""	0.81
Chromista;Apicomplexa;Conoidasida;Eucoccidiorida;Adeleidae;Adelina;Adelina dimidiata	""	0.81
Plantae;Streptophyta;Magnoliopsida;Caryophyllales;Caryophyllaceae;Silene;Silene baccifera	""	0.81
Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Turaniellidae;Colpidium	""	0.81
Chromista;NA;Chrysophyceae;Chromulinales;Oikomonadaceae;Oikomonas;Oikomonas mutabilis	""	0.81
Animalia;Nemertea;Palaeonemertea;Tubulaniformes;Tubulanidae;Callinera	""	0.81
Animalia;Arthropoda;Malacostraca;Decapoda;Polybiidae;Liocarcinus;Liocarcinus maculatus	Swimming crabs	0.81
Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Nectriopsis;Nectriopsis exigua	""	0.81
Animalia;Platyhelminthes;Rhabditophora;Macrostomida;Microstomidae;Microstomum;Microstomum lineare	Flatworms	2.44
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Marivibrio;Marivibrio halodurans	""	0.81
Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae;Bresslaua;Bresslaua sp.	""	0.81
Chromista;NA;Chrysophyceae;NA;NA;NA;Spumella-like flagellate JBAF35	""	0.81
Protozoa;NA;NA;Apusomonadida;Apusomonadidae;Apusomonas;Apusomonas proboscidea	Protozoans	0.81
Chromista;Bacillariophyta;Bacillariophyceae;Naviculales;Plagiotropidaceae;Plagiolemma;Plagiolemma distortum	""	0.81
Plantae;Streptophyta;Magnoliopsida;Apiales;Araliaceae;Panax;Panax ginseng	""	0.81
Animalia;Platyhelminthes;Monogenea;Dactylogyridea;Dactylogyridae	""	0.81
Animalia;Rotifera	""	0.81
Animalia;Arthropoda;Insecta;Lepidoptera;Bombycidae;Bombyx;Bombyx mori	""	0.81
Animalia;Arthropoda;Malacostraca	Malacostracans	1.63
Chromista;Ciliophora;Litostomatea;Haptorida;Spathidiidae;Apobryophyllum;Apobryophyllum schmidingeri	""	0.81
Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp.	Asco's	1.63
Chromista;Bacillariophyta;Fragilariophyceae;Licmophorales;Ulnariaceae;Hyalosynedra;Hyalosynedra cf. laevigata	""	1.63
Animalia;Nematoda;Enoplea;Dorylaimida	""	0.81
Plantae;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucumis;Cucumis melo	""	0.81
Animalia;Cnidaria;Anthozoa;Pennatulacea;Umbellulidae;Umbellula;Umbellula sp. NMS.Z.2019.25.13	""	0.81
Animalia;Annelida;Polychaeta;Sabellida;Sabellidae;Amphicorina;Amphicorina ascidicola	""	0.81
Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Lambornella;Lambornella trichoglossa	""	0.81
Animalia;Arthropoda;Thecostraca;NA;Lernaeodiscidae;Lernaeodiscus;Lernaeodiscus porcellanae	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter	""	0.81
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;NA;Candida/Saccharomycetales;[Candida] melibiosica	""	0.81
Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella sp.	""	0.81
Chromista;NA;Cryptophyceae;Cryptomonadales;Cryptomonadaceae;Cryptomonas;Cryptomonas tetrapyrenoidosa	Cryptomonads	0.81
Animalia;Platyhelminthes;Rhabditophora;Rhabdocoela;Polycystididae;Gyratrix;Gyratrix hermaphroditus	Flatworms	0.81
Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlorococcaceae;Heterotetracystis;Heterotetracystis akinetos	""	0.81
Plantae;Rhodophyta;Florideophyceae;Gracilariales;Gracilariaceae;Gracilariopsis	""	0.81
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;NA;NA;Phycisphaerales bacterium	""	0.81
Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Stylocheiron	Euphausiids	0.81
Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Phialophora;Phialophora sp. NH1-1	""	0.81
Animalia;Porifera;Demospongiae;Clionaida;Spirastrellidae	""	0.81
Animalia;Mollusca;Gastropoda;Littorinimorpha	Littorinimorph Snails	1.63
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Acacia;Acacia mangium	""	0.81
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Conticribra;Conticribra weissflogii	""	0.81
Protozoa;Tubulinea;Elardia;Arcellinida;Difflugiidae;Difflugia;Difflugia sp.	""	0.81
Chromista;Ciliophora;Phyllopharyngea;Chlamydodontida;Chilodonellidae;Chilodonella	Ciliates	0.81
Plantae;Streptophyta;Magnoliopsida;Lamiales;Oleaceae;Noronhia	""	0.81
Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;Tetrahymena elliotti	""	0.81
Plantae;Rhodophyta;Florideophyceae;Gracilariales;Gracilariaceae;Gracilariophila;Gracilariophila oryzoides	""	0.81
Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;NA;NA;Bryobacterales bacterium F-183	""	0.81
Animalia;Annelida;Polychaeta;NA;Maldanidae;Maldane	""	0.81
Fungi;Zoopagomycota;Entomophthoromycetes;Entomophthorales;Entomophthoraceae;Entomophthora;Entomophthora muscae	""	1.63
Chromista;Ciliophora;Heterotrichea;Licnophorida;Licnophoridae;Licnophora;Licnophora macfarlandi	""	0.81
Animalia;Arthropoda;Malacostraca;Decapoda;Macrophthalmidae;Macrophthalmus;Macrophthalmus japonicus	Crabs	0.81
